datetime,muons,IoTPC,lab_temp,external_pressure,TMP_MSS
5/31/2024 15:00,1881.216667,1879.331447,289.5566667,1003.258333,258.863235
5/31/2024 16:00,1871.933333,1868.326001,289.3966667,1002.466667,259.000282
5/31/2024 17:00,1867.355932,1862.069628,289.2466667,1001.925,259.1373291
5/31/2024 18:00,1871.533333,1864.292915,289.03,1001.225,259.2743762
5/31/2024 19:00,1867.186441,1858.912017,288.6,1000.983333,259.2847764
5/31/2024 20:00,1872.661017,1865.263838,288.6866667,1000.758333,259.2951766
5/31/2024 21:00,1876.833333,1870.494441,288.8183333,1000.65,259.3055767
5/31/2024 22:00,1878.283333,1872.495525,288.9016667,1000.433333,259.3605653
5/31/2024 23:00,1877.59322,1872.420481,289,1000.6,259.4155539
6/1/2024 0:00,1877.508475,1873.4083,288.9816667,1000.775,259.4705425
6/1/2024 1:00,1873.7,1869.609827,288.815,1000.958333,259.4591884
6/1/2024 2:00,1873.466667,1869.366042,288.645,1000.816667,259.4478343
6/1/2024 3:00,1891.85,1887.659759,288.465,1000.541667,259.4364803
6/1/2024 4:00,1881.4,1877.588458,288.97,1000.391667,259.4482226
6/1/2024 5:00,1883.283333,1877.961863,288.9866667,1000.058333,259.459965
6/1/2024 6:00,1882.983333,1875.422052,288.81,999.9,259.4717073
6/1/2024 7:00,1889.716667,1882.879585,288.8216667,999.9916667,259.3474834
6/1/2024 8:00,1879.266667,1873.588639,288.9316667,1000.066667,259.2232595
6/1/2024 9:00,1882.152542,1877.27192,288.9583333,1000.491667,259.0990356
6/1/2024 10:00,1880.216667,1876.25255,289.1366667,1001.241667,259.0108926
6/1/2024 11:00,1877.45,1873.730377,289.1383333,1002.05,258.9227497
6/1/2024 12:00,1880.576271,1877.23558,289.1783333,1002.216667,258.8346067
6/1/2024 13:00,1867.55,1863.62175,289.1033333,1002.525,258.8657921
6/1/2024 14:00,1871.916667,1867.999039,289.195,1002.366667,258.8969774
6/1/2024 15:00,1878.949153,1874.364534,289.11,1001.75,258.9281628
6/1/2024 16:00,1886.440678,1879.585538,288.93,1000.7,258.986225
6/1/2024 17:00,1882.440678,1874.432815,289.0333333,1000.041667,259.0442872
6/1/2024 18:00,1884.050847,1872.834042,288.6016667,999.425,259.1023494
6/1/2024 19:00,1876.516667,1865.780087,288.77,999.1583333,259.1921651
6/1/2024 20:00,1879.728814,1869.593454,288.9866667,999.1083333,259.2819809
6/1/2024 21:00,1882.15,1872.432177,289.1533333,999.1583333,259.3717966
6/1/2024 22:00,1867.396552,1859.476041,289.3366667,999.5166667,259.3886569
6/1/2024 23:00,1874.033333,1867.674543,289.4833333,999.825,259.4055172
6/2/2024 0:00,1890.25,1884.943807,289.5,999.775,259.4223775
6/2/2024 1:00,1881.933333,1877.166567,289.38,999.75,259.3880312
6/2/2024 2:00,1883.616667,1878.987305,289.1616667,999.8166667,259.3536848
6/2/2024 3:00,1886.783333,1882.173508,288.9133333,999.5083333,259.3193385
6/2/2024 4:00,1879.233333,1872.939761,288.8333333,999.4,259.3573245
6/2/2024 5:00,1891.706897,1883.443,288.6966667,998.9,259.3953105
6/2/2024 8:00,1891.59322,1881.467139,288.6237288,998.3830508,259.3253994
6/2/2024 9:00,1897,1887.876965,288.9166667,998.8083333,259.2714508
6/2/2024 10:00,1881.116667,1873.07149,288.9266667,999.25,259.2440497
6/2/2024 11:00,1879.433333,1872.415468,288.9416667,999.55,259.2166486
6/2/2024 12:00,1886.745763,1881.380575,289.1283333,999.7833333,259.1892475
6/2/2024 13:00,1882.983333,1877.385812,289.0233333,999.7083333,259.2991656
6/2/2024 14:00,1881.5,1875.974977,289,999.225,259.4090836
6/2/2024 15:00,1875.15,1870.394623,289.1566667,998.6833333,259.5190016
6/2/2024 16:00,1893.616667,1884.708855,288.7616667,997.9083333,259.6913502
6/2/2024 17:00,1882.166667,1870.708229,288.7533333,996.9416667,259.8636987
6/2/2024 18:00,1885.322034,1872.423125,289.0566667,996.4333333,260.0360472
6/2/2024 19:00,1880.583333,1870.156643,289.44,996.5583333,260.0536022
6/2/2024 20:00,1871.666667,1863.456068,289.7533333,997.025,260.0711572
6/2/2024 21:00,1872.762712,1866.540966,290.02,997.7083333,260.0887122
6/2/2024 22:00,1884,1880.06928,290.22,998.5,259.946461
6/2/2024 23:00,1876.45,1874.723767,290.385,999.425,259.8042098
6/3/2024 0:00,1872.533333,1872.427331,290.4,1000.441667,259.6619586
6/3/2024 1:00,1876.583333,1876.640926,290.2966667,1001.091667,259.5842963
6/3/2024 2:00,1874,1873.726714,290.0633333,1001.758333,259.5066341
6/3/2024 3:00,1876.816667,1876.592541,289.93,1001.875,259.4289719
6/3/2024 4:00,1877.566667,1876.820253,289.8,1002.025,259.3898408
6/3/2024 5:00,1878.466667,1877.559549,289.765,1001.983333,259.3507097
6/3/2024 6:00,1882.383333,1881.19912,289.7,1001.758333,259.3115787
6/3/2024 7:00,1879.616667,1879.423713,289.6816667,1001.816667,259.112856
6/3/2024 8:00,1869.466667,1870.082327,289.6166667,1001.808333,258.9141334
6/3/2024 9:00,1869.833333,1871.440757,289.6,1003.591667,258.7154107
6/3/2024 10:00,1854.898305,1857.075184,289.5333333,1004.85,258.6085991
6/3/2024 11:00,1867.15,1870.111013,289.515,1005.691667,258.5017875
6/3/2024 12:00,1871.583333,1875.329621,289.4983333,1006.783333,258.3949759
6/3/2024 13:00,1871,1875.792511,289.5033333,1007.391667,258.3029551
6/3/2024 14:00,1860.728814,1866.556178,289.5133333,1007.441667,258.2109342
6/3/2024 15:00,1872.6,1879.075405,289.4033333,1007.241667,258.1189134
6/3/2024 16:00,1853.983333,1859.925166,289.6516667,1006.708333,258.1410642
6/3/2024 17:00,1865.866667,1870.937794,289.785,1006.275,258.163215
6/3/2024 18:00,1861.322034,1865.033034,289.8016667,1005.816667,258.1853657
6/3/2024 19:00,1859.316667,1863.5292,289.935,1005.558333,258.2121625
6/3/2024 20:00,1859.898305,1864.554914,290.0516667,1005.491667,258.2389593
6/3/2024 21:00,1878.816667,1883.840565,290.135,1005.458333,258.265756
6/3/2024 22:00,1865.05,1870.045793,290.1116667,1005.516667,258.3110496
6/3/2024 23:00,1872.75,1876.594159,289.7783333,1005.425,258.3563431
6/4/2024 0:00,1865.433333,1868.095522,289.445,1005.325,258.4016366
6/4/2024 1:00,1858.166667,1859.544574,289.1433333,1005.141667,258.4139022
6/4/2024 2:00,1862.05,1861.859074,288.7633333,1004.975,258.4261677
6/4/2024 21:00,1875.85,1870.493869,288.8066667,1001.091667,259.8973595
6/4/2024 22:00,1878.745763,1874.632412,289.12,1001.575,259.9423083
6/4/2024 23:00,1871.75,1869.038265,289.47,1001.733333,259.9872572
6/5/2024 0:00,1874.083333,1871.471813,289.4816667,1001.7,260.032206
6/5/2024 3:00,1881.783333,1880.158601,288.9133333,1001.966667,259.9544183
6/5/2024 4:00,1867.881356,1864.954501,288.7816667,1001.75,259.9834798
6/5/2024 5:00,1877.383333,1872.918976,288.5966667,1001.633333,260.0125413
6/5/2024 6:00,1862.133333,1856.522732,288.4983333,1001.416667,260.0416028
6/5/2024 7:00,1883.316667,1877.491074,288.3816667,1001.183333,260.0399838
6/5/2024 8:00,1874.766667,1871.625764,289.005,1001.1,260.0383649
6/5/2024 9:00,1873.779661,1868.870841,288.4616667,1001.533333,260.036746
6/5/2024 10:00,1864.5,1861.709959,288.9716667,1002.216667,260.0083061
6/5/2024 11:00,1880.1,1876.161724,288.6316667,1002.933333,259.9798663
6/5/2024 12:00,1868.661017,1865.603406,288.8133333,1003.466667,259.9514265
6/5/2024 13:00,1877.383333,1875.940416,288.955,1003.583333,260.0441745
6/5/2024 14:00,1866.116667,1865.640293,288.9216667,1003.216667,260.1369224
6/5/2024 15:00,1867.711864,1866.880376,288.5416667,1002.375,260.2296704
6/6/2024 1:00,1859.322034,1861.48688,290.5783333,1000.15,260.9544316
6/6/2024 2:00,1862.508475,1862.740425,290.3483333,1000.208333,260.9072681
6/6/2024 3:00,1854.016667,1852.566151,290.1833333,1000.183333,260.8601045
6/6/2024 4:00,1855.2,1855.334272,290.515,1000.133333,260.8338425
6/6/2024 5:00,1865.95,1864.708222,290.0616667,1000.191667,260.8075805
6/6/2024 6:00,1867.6,1866.078043,289.8983333,1000.025,260.7813185
6/6/2024 7:00,1868.133333,1865.644385,289.7816667,999.8583333,260.7599406
6/6/2024 8:00,1874.583333,1870.920212,289.6133333,999.65,260.7385628
6/6/2024 9:00,1871.683333,1866.679713,289.3966667,1000.308333,260.7171849
6/6/2024 10:00,1865.15,1861.908585,289.2133333,1000.758333,260.6651314
6/6/2024 11:00,1874.62069,1873.124395,289.0316667,1001.483333,260.613078
6/6/2024 12:00,1866.65,1867.155784,288.9133333,1001.825,260.5610245
6/6/2024 13:00,1859.677966,1859.510753,288.7816667,1002.233333,260.6070521
6/6/2024 14:00,1858.6,1857.881802,288.6816667,1002.025,260.6530797
6/6/2024 15:00,1860.983333,1859.794367,288.6033333,1001.341667,260.6991073
6/6/2024 16:00,1861.166667,1858.791955,288.9566667,1000.4,260.8101089
6/6/2024 19:00,1848.3,1845.406925,290.1733333,999.075,261.1169675
6/6/2024 20:00,1851.813559,1850.130947,290.5216667,999.025,261.2018229
6/6/2024 21:00,1852.4,1851.946529,290.8733333,999.125,261.2866783
6/6/2024 23:00,1857.20339,1860.311879,291.2516667,999.8166667,261.3425497
6/7/2024 0:00,1860.948276,1865.317547,291.3,1000.425,261.3704853
6/7/2024 1:00,1850.2,1853.926391,291.1283333,1000.766667,261.3786559
6/7/2024 2:00,1856.15,1858.979685,290.88,1001.033333,261.3868264
6/7/2024 3:00,1861.5,1863.798888,290.73,1001.258333,261.3949969
6/7/2024 4:00,1854.75,1856.142315,290.5816667,1001.275,261.3298142
6/7/2024 5:00,1862.2,1862.816212,290.465,1001.308333,261.2646314
6/7/2024 6:00,1866.067797,1865.902298,290.3483333,1001.275,261.1994487
6/7/2024 7:00,1874.55,1873.933949,290.2316667,1001.091667,261.1710599
6/7/2024 8:00,1859.95,1858.760523,290.08,1001.35,261.1426712
6/7/2024 9:00,1868.810345,1867.236499,289.9816667,1001.558333,261.1142824
6/7/2024 10:00,1859.016667,1859.756702,289.83,1001.9,261.1372201
6/7/2024 11:00,1862.566667,1865.564227,289.6633333,1002.616667,261.1601578
6/7/2024 12:00,1859.033898,1864.160525,289.465,1003.35,261.1830955
6/7/2024 13:00,1858.383333,1861.854886,289.3483333,1003.591667,261.1992108
6/7/2024 14:00,1857.716667,1859.340781,289.18,1003.241667,261.215326
6/7/2024 15:00,1847.216667,1847.460028,289.135,1002.583333,261.2314413
6/7/2024 16:00,1852.533333,1852.752678,289.425,1001.483333,261.3385209
6/7/2024 17:00,1839.866667,1840.396086,289.805,1000.708333,261.4456006
6/7/2024 18:00,1853.779661,1854.520426,290.1566667,1000.108333,261.5526802
6/7/2024 19:00,1842.932203,1844.622977,290.5566667,999.85,261.6282879
6/7/2024 20:00,1847.881356,1850.271199,290.8866667,999.8333333,261.7038956
6/7/2024 21:00,1853.25,1856.111286,291.155,999.9083333,261.7795033
6/7/2024 22:00,1845.741379,1849.979331,291.37,1000.05,261.8055886
6/7/2024 23:00,1845.35,1850.656786,291.5,1000.341667,261.8316739
6/8/2024 0:00,1847.2,1853.094562,291.5,1000.708333,261.8577592
6/8/2024 1:00,1849.083333,1854.694532,291.3966667,1000.9,261.8147703
6/8/2024 2:00,1862.783333,1867.778173,291.1966667,1001.025,261.7717813
6/8/2024 3:00,1846.830508,1851.255736,291.03,1000.983333,261.7287923
6/8/2024 4:00,1862.666667,1866.986673,290.8316667,1000.925,261.6772167
6/8/2024 5:00,1859.237288,1863.904442,290.765,1000.641667,261.625641
6/8/2024 6:00,1854.666667,1859.355867,290.6133333,1000.2,261.5740654
6/8/2024 7:00,1865.916667,1869.756487,290.4983333,999.9833333,261.5622438
6/8/2024 8:00,1858.508475,1861.843234,290.485,999.9083333,261.5504222
6/8/2024 9:00,1869.15,1871.789758,290.4133333,1000.325,261.5386006
6/8/2024 10:00,1862.233333,1864.826616,290.2466667,1000.941667,261.6029593
6/8/2024 11:00,1856.75,1859.36823,290.0983333,1001.5,261.667318
6/8/2024 12:00,1864.898305,1867.484949,289.93,1001.775,261.7316766
6/8/2024 13:00,1860.305085,1861.237583,289.73,1001.716667,261.82599
6/8/2024 14:00,1849.050847,1848.410119,289.5483333,1001.15,261.9203033
6/8/2024 15:00,1851.266667,1849.626269,289.5183333,1000.233333,262.0146166
6/8/2024 16:00,1855.866667,1854.388449,289.7733333,998.6916667,262.2235899
6/8/2024 17:00,1866.916667,1866.013433,290.1383333,997.1333333,262.4325632
6/8/2024 18:00,1853.966667,1853.662157,290.5066667,996.2083333,262.6415365
6/8/2024 19:00,1861.433333,1860.860493,290.89,995.4583333,262.7640861
6/8/2024 20:00,1857.2,1856.292936,291.255,995.1416667,262.8866357
6/8/2024 21:00,1861.6,1859.983302,291.5216667,994.9416667,263.0091854
6/8/2024 22:00,1855.75,1855.582895,291.77,994.7,263.0339695
6/8/2024 23:00,1861.050847,1862.081079,291.9516667,994.725,263.0587536
6/9/2024 0:00,1854.866667,1856.585625,292,994.9083333,263.0835378
6/9/2024 1:00,1848.711864,1850.341088,291.93,995.0666667,263.0974336
6/9/2024 2:00,1865.933333,1867.132906,291.765,994.7916667,263.1113295
6/9/2024 3:00,1861.916667,1862.852613,291.6483333,994.4916667,263.1252253
6/9/2024 4:00,1862.716667,1864.238894,291.5833333,994.275,263.150365
6/9/2024 5:00,1883.383333,1885.827547,291.6,993.9333333,263.1755048
6/9/2024 6:00,1857.266667,1860.702125,291.6516667,993.3166667,263.2006445
6/9/2024 7:00,1858.083333,1859.53182,291.6316667,993.0666667,263.0730308
6/9/2024 10:00,1871.266667,1871.569391,291.6816667,994.2833333,262.7061975
6/9/2024 11:00,1866.183333,1868.540677,291.565,995,262.5945917
6/9/2024 12:00,1863.15,1867.753708,291.5,995.6,262.4829858
6/9/2024 13:00,1852.5,1856.099959,291.4833333,995.9083333,262.540064
6/9/2024 14:00,1856.416667,1858.844043,291.4133333,995.6833333,262.5971422
6/9/2024 15:00,1859.762712,1860.849235,291.3,994.2333333,262.6542204
6/9/2024 16:00,1856.084746,1855.802841,291.37,992.3833333,262.7955794
6/9/2024 17:00,1870.431034,1869.131457,291.535,991.3166667,262.9369384
6/9/2024 18:00,1859.933333,1857.776327,291.7383333,990.5666667,263.0782974
6/9/2024 19:00,1861.716667,1860.873466,292.0566667,990.2583333,263.0923268
6/9/2024 20:00,1869.833333,1870.163505,292.3366667,990.7666667,263.1063561
6/9/2024 21:00,1862.847458,1864.299337,292.6033333,990.9583333,263.1203854
6/9/2024 22:00,1860.135593,1862.503439,292.82,991.8833333,262.9439212
6/9/2024 23:00,1853.1,1856.179306,292.985,992.8416667,262.7674569
6/10/2024 0:00,1852.932203,1856.160443,292.9983333,993.5083333,262.5909927
6/10/2024 1:00,1862.033333,1866.715006,292.865,994.1,262.4853546
6/10/2024 2:00,1859.474576,1865.77584,292.7816667,994.7333333,262.3797165
6/10/2024 3:00,1860.542373,1867.894282,292.545,994.825,262.2740784
6/10/2024 4:00,1861.683333,1866.679907,292.2616667,994.9166667,262.1979474
6/10/2024 5:00,1861.118644,1864.022342,292.0483333,994.625,262.1218163
6/10/2024 6:00,1858.016667,1858.999758,291.88,994.5333333,262.0456853
6/10/2024 7:00,1860.766667,1859.971694,291.7466667,994.625,261.9754052
6/10/2024 8:00,1871.45,1868.615923,291.5483333,994.8666667,261.9051251
6/10/2024 9:00,1856.135593,1851.615872,291.4316667,995.0833333,261.834845
6/10/2024 10:00,1861.627119,1859.298901,291.4183333,995.675,261.7451488
6/10/2024 11:00,1862.133333,1862.371607,291.5,996.5416667,261.6554525
6/10/2024 12:00,1857.733333,1860.227297,291.5,997.3833333,261.5657562
6/10/2024 13:00,1850.816667,1853.280946,291.4816667,998.1166667,261.4892306
6/10/2024 14:00,1850.883333,1852.95748,291.365,998.0666667,261.4127049
6/10/2024 15:00,1853.254237,1854.883935,291.2333333,997.3583333,261.3361793
6/10/2024 16:00,1857.7,1858.065881,291.3866667,996.0666667,261.484624
6/10/2024 17:00,1859.4,1858.674219,291.5866667,995.1666667,261.6330687
6/10/2024 18:00,1848.9,1847.286813,291.8383333,994.7416667,261.7815134
6/10/2024 19:00,1861.683333,1862.061451,292.2066667,994.7583333,261.7545403
6/10/2024 20:00,1852.741379,1854.842869,292.5033333,995.025,261.7275672
6/10/2024 21:00,1845.898305,1849.349604,292.7033333,995.4916667,261.7005941
6/10/2024 22:00,1850.491525,1854.454472,292.8516667,995.8416667,261.6390335
6/10/2024 23:00,1851.066667,1855.477711,292.985,996.3833333,261.577473
6/11/2024 0:00,1850.25,1854.654145,292.9983333,996.775,261.5159124
6/11/2024 1:00,1849,1853.071396,292.8483333,997.3416667,261.5260643
6/11/2024 2:00,1847.186441,1850.849325,292.6783333,997.6916667,261.5362162
6/11/2024 3:00,1850.389831,1853.484657,292.4633333,997.825,261.546368
6/11/2024 4:00,1855.883333,1858.498596,292.265,997.6583333,261.4601115
6/11/2024 5:00,1859.366667,1861.610636,292.0966667,997.4166667,261.373855
6/11/2024 6:00,1868.949153,1870.896231,291.9466667,997.125,261.2875985
6/11/2024 7:00,1861.983333,1863.614235,291.7816667,997.1416667,261.2694599
6/11/2024 8:00,1871.576271,1872.955797,291.63,997.5,261.2513213
6/11/2024 9:00,1867.433333,1868.436877,291.4483333,998.1916667,261.2331827
6/11/2024 10:00,1864.066667,1864.884235,291.315,999.0583333,261.1101251
6/11/2024 11:00,1863.616667,1864.565247,291.265,999.875,260.9870676
6/11/2024 12:00,1859.016667,1860.030885,291.1983333,1000.466667,260.8640101
6/11/2024 13:00,1856.883333,1857.881137,291.1,1000.491667,260.9252988
6/11/2024 14:00,1848.084746,1849.369132,291.0833333,999.9916667,260.9865874
6/11/2024 15:00,1853.169492,1854.88132,291.1016667,999.2416667,261.047876
6/11/2024 16:00,1855.745763,1856.659479,291.2677966,998.3644068,261.1853508
6/11/2024 19:00,1845,1847.255721,292.3233333,997.0333333,261.5397852
6/11/2024 22:00,1850.533333,1856.831527,293.1833333,997.2916667,261.7367323
6/11/2024 23:00,1851.233333,1857.559223,293.1,997.4166667,261.7747095
6/12/2024 0:00,1846.847458,1853.572289,293.12,997.4916667,261.8126866
6/12/2024 1:00,1852.166667,1859.360166,293.28,997.6416667,261.7397003
6/12/2024 2:00,1842.933333,1848.479961,292.8916667,997.6333333,261.6667141
6/12/2024 3:00,1844.766667,1848.813909,292.5316667,997.7916667,261.5937278
6/12/2024 6:00,1859.237288,1862.063317,292.4133333,997.425,261.3858449
6/12/2024 7:00,1861.033898,1863.014742,292.23,997.3083333,261.3012234
6/12/2024 8:00,1861.533333,1862.477949,291.9966667,997.3,261.216602
6/12/2024 9:00,1861.2,1861.429527,291.8483333,997.7083333,261.1319805
6/12/2024 10:00,1864.033333,1865.855498,291.7316667,998.325,261.108807
6/12/2024 11:00,1856.783333,1860.11665,291.5966667,998.9583333,261.0856335
6/12/2024 12:00,1849,1853.97668,291.5,999.4333333,261.06246
6/12/2024 13:00,1859.9,1864.593811,291.4316667,999.3166667,261.2078212
6/12/2024 14:00,1845.45,1849.803872,291.365,998.9583333,261.3531824
6/12/2024 15:00,1844.25,1848.304067,291.3,998.1083333,261.4985436
6/12/2024 16:00,1857.5,1859.636922,291.3866667,996.9583333,261.7743874
6/12/2024 17:00,1860.1,1860.978946,291.655,995.7333333,262.0502312
6/12/2024 18:00,1851.316667,1851.187745,291.99,994.95,262.326075
6/12/2024 20:00,1852.866667,1854.140703,292.605,994.3083333,262.535161
6/12/2024 21:00,1844.75,1846.558034,292.87,994.2166667,262.639704
6/12/2024 22:00,1859.457627,1863.731017,293.0677966,994.2661017,262.6053825
6/13/2024 0:00,1864.2,1872.198249,293.145,994.325,262.5367395
6/13/2024 1:00,1856.733333,1862.536212,292.8783333,994.25,262.5441968
6/13/2024 2:00,1866.847458,1870.256293,292.545,993.8833333,262.5516542
6/13/2024 3:00,1859.533333,1860.578724,292.2283333,993.425,262.5591115
6/13/2024 4:00,1863.067797,1862.432538,292.0483333,992.9333333,262.4923956
6/13/2024 5:00,1862.85,1860.710111,291.915,992.6666667,262.4256796
6/13/2024 6:00,1871.37931,1868.167845,291.9,992.525,262.3589636
6/13/2024 7:00,1866.433333,1862.560835,291.9,992.05,262.3582154
6/13/2024 8:00,1873.983051,1869.486134,291.9166667,991.95,262.3574672
6/13/2024 9:00,1874.433333,1869.263406,291.9166667,992.2083333,262.356719
6/13/2024 10:00,1866.95,1862.746415,291.8483333,992.975,262.2800082
6/13/2024 11:00,1875.116667,1871.851347,291.7816667,993.6416667,262.2032974
6/13/2024 12:00,1871.583333,1869.153056,291.6816667,993.6,262.1265867
6/13/2024 13:00,1868.216667,1865.12881,291.5816667,993.0833333,262.2665706
6/13/2024 14:00,1865.816667,1862.141194,291.5,992.45,262.4065544
6/13/2024 15:00,1870.15,1866.182499,291.5,991.2333333,262.5465383
6/13/2024 16:00,1867.733333,1861.841353,291.5866667,989.775,262.8337212
6/13/2024 17:00,1873.133333,1865.915857,291.8383333,988.65,263.120904
6/13/2024 18:00,1865.1,1856.862754,292.1566667,987.575,263.4080868
6/13/2024 19:00,1874.283333,1869.154336,292.5733333,986.95,263.4134513
6/13/2024 20:00,1871.666667,1869.435275,292.9216667,986.6,263.4188158
6/13/2024 21:00,1860.766667,1861.0486,293.17,986.9416667,263.4241803
6/13/2024 22:00,1867.383333,1867.304273,293.3,987.5583333,263.3653318
6/13/2024 23:00,1855.733333,1854.611201,293.2483333,988,263.3064833
6/14/2024 0:00,1869.383333,1867.214929,293.2,988.2583333,263.2476348
6/14/2024 1:00,1871.15,1870.527798,293.13,988.875,263.2133689
6/14/2024 2:00,1861.644068,1862.339902,293,989.475,263.1791029
6/14/2024 3:00,1864.118644,1866.30339,292.915,989.2,263.144837
6/14/2024 4:00,1863.7,1863.096306,292.8166667,988.7083333,263.0956607
6/14/2024 5:00,1867.266667,1864.496952,292.8833333,988.6333333,263.0464844
6/14/2024 6:00,1868.35,1863.225991,292.9,988.325,262.9973081
6/14/2024 7:00,1870.366667,1864.93733,292.815,988.3916667,262.9353126
6/14/2024 8:00,1868.866667,1863.211498,292.7483333,988.6166667,262.873317
6/14/2024 9:00,1870.583333,1864.761982,292.7,989.225,262.8113214
6/14/2024 11:00,1862.333333,1860.982394,292.5316667,990.925,262.811945
6/14/2024 12:00,1869.583333,1870.402056,292.4316667,991.3,262.8122568
6/14/2024 13:00,1865.45,1865.035019,292.3316667,991.3333333,262.7814292
6/14/2024 14:00,1856.932203,1855.550968,292.3,991.2833333,262.7506016
6/14/2024 15:00,1866.016667,1863.776071,292.3,990.4416667,262.719774
6/14/2024 16:00,1863.3,1860.218336,292.3,989,262.7985315
6/14/2024 17:00,1862.95,1859.415026,292.4033333,988.4666667,262.877289
6/14/2024 18:00,1856.55,1852.938429,292.6033333,988.025,262.9560465
6/14/2024 19:00,1849.866667,1846.728026,292.8733333,987.8916667,262.9814227
6/14/2024 20:00,1851.433333,1849.365393,293.3066667,988.3583333,263.0067988
6/14/2024 21:00,1851.283333,1849.713763,293.5866667,989.2916667,263.032175
6/14/2024 22:00,1847.661017,1848.590833,293.77,990.075,262.9928817
6/14/2024 23:00,1846.603448,1849.837015,293.9016667,991.125,262.9535884
6/15/2024 0:00,1855.85,1861.034443,293.9316667,991.8333333,262.914295
6/15/2024 1:00,1846.416667,1852.24565,293.8133333,992.25,262.8165588
6/15/2024 2:00,1849.166667,1855.56349,293.665,992.6333333,262.7188225
6/15/2024 3:00,1849.288136,1856.426833,293.565,993.025,262.6210863
6/15/2024 4:00,1836.1,1842.636803,293.45,993.2666667,262.4667337
6/15/2024 7:00,1830.586207,1837.212028,293.5,993.6666667,262.1024189
6/15/2024 8:00,1840.733333,1847.56001,293.5,993.925,262.0468094
6/15/2024 9:00,1850.9,1857.671791,293.4316667,994.3083333,261.9911999
6/15/2024 10:00,1846.266667,1852.871716,293.4,995.1833333,261.8814782
6/15/2024 11:00,1843.716667,1849.893945,293.2966667,996.1583333,261.7717566
6/15/2024 12:00,1839.084746,1844.722926,293.165,996.875,261.6620349
6/15/2024 13:00,1835.183333,1840.659406,293.1,996.9333333,261.5918985
6/15/2024 14:00,1829.966102,1835.202408,293.015,996.725,261.5217621
6/15/2024 15:00,1836.40678,1841.698174,293,996.0416667,261.4516258
6/15/2024 16:00,1832.821429,1838.953262,293.0183333,995.1916667,261.3814614
6/15/2024 17:00,1836.186441,1843.874415,293.2216667,994.5083333,261.3112971
6/15/2024 18:00,1830.578947,1840.021388,293.4883333,994.05,261.2411328
6/15/2024 19:00,1819.982759,1829.679214,293.7883333,994.0833333,261.220061
6/15/2024 20:00,1826.862069,1836.960986,294.1033333,994.3,261.1989893
6/15/2024 21:00,1816.844828,1826.825836,294.3033333,994.625,261.1779175
6/15/2024 22:00,1814.473684,1826.556557,294.47,994.875,261.0865271
6/15/2024 23:00,1825.20339,1839.350699,294.6,995.125,260.9951367
6/16/2024 0:00,1823.666667,1839.496851,294.65,995.6416667,260.9037462
6/16/2024 1:00,1812.684211,1826.770328,294.515,996.0166667,260.8571964
6/16/2024 2:00,1818.053571,1830.659316,294.415,996.1916667,260.8106466
6/16/2024 3:00,1813.54386,1824.595103,294.3133333,995.9416667,260.7640967
6/16/2024 4:00,1819.596491,1829.984758,294.2666667,995.7833333,260.6745449
6/16/2024 5:00,1819.775862,1829.261296,294.165,995.4166667,260.584993
6/16/2024 6:00,1828.775862,1837.406544,294.065,995.3166667,260.4954411
6/16/2024 7:00,1824.627119,1833.34162,294,994.6333333,260.4420338
6/16/2024 8:00,1826.724138,1835.409384,293.8966667,994.6583333,260.3886265
6/16/2024 9:00,1829.457627,1838.07302,293.7816667,995.5833333,260.3352191
6/16/2024 10:00,1830.862069,1839.578867,293.7,996.8372881,260.3355331
6/16/2024 11:00,1822.672414,1831.618054,293.665,997.6166667,260.3358471
6/16/2024 12:00,1829.551724,1838.619651,293.5816667,998.1,260.3361611
6/16/2024 13:00,1826.103448,1835.038934,293.5,998.375,260.3841495
6/16/2024 14:00,1829.084746,1837.900637,293.4133333,998.075,260.4321378
6/16/2024 15:00,1833.534483,1841.944476,293.2483333,997.275,260.4801261
6/16/2024 16:00,1844.396552,1852.048494,293.1483333,996.6083333,260.4197941
6/16/2024 17:00,1846.183333,1853.034386,293.0483333,995.8416667,260.3594622
6/16/2024 18:00,1836.982456,1843.1887,293,995.6916667,260.2991302
6/16/2024 19:00,1835.508475,1841.429405,293,995.9916667,260.2622092
6/16/2024 20:00,1837.916667,1843.496114,292.9816667,996.2666667,260.2252882
6/16/2024 21:00,1834.35,1839.327461,292.8983333,996.8416667,260.1883673
6/16/2024 22:00,1839.983333,1845.477465,292.8,997.225,260.082829
6/16/2024 23:00,1839,1845.229605,292.765,997.3916667,259.9772907
6/17/2024 0:00,1835.155172,1841.996763,292.7,997.3333333,259.8717525
6/17/2024 1:00,1843.101695,1848.593472,292.6133333,997.9083333,259.8415732
6/17/2024 2:00,1836.372881,1840.37163,292.5,997.9583333,259.811394
6/17/2024 3:00,1839.583333,1842.345254,292.4483333,997.575,259.7812148
6/17/2024 4:00,1836.254237,1838.272525,292.4,997.0833333,259.6933361
6/17/2024 5:00,1834.152542,1835.35653,292.3316667,996.7166667,259.6054575
6/17/2024 6:00,1846.566667,1847.099123,292.3,996.1333333,259.5175789
6/17/2024 7:00,1843.683333,1843.576252,292.2316667,996.1333333,259.4897742
6/17/2024 8:00,1851.355932,1850.550929,292.1483333,995.6583333,259.4619695
6/17/2024 9:00,1848.05,1846.488007,292.0483333,996.1666667,259.4341649
