date,Ps,Ts,TMP_MSS
2024-05-16 15:00:00,1004.2605070429688,296.0579508888198,259.2534611398945
2024-05-16 18:00:00,1001.9405042282482,298.33355513686666,259.63582932531244
2024-05-16 21:00:00,1000.33203125,291.5282909280301,259.58157036829306
2024-05-17 00:00:00,1004.111129014442,290.4776654436552,259.3238641447167
2024-05-17 03:00:00,1001.8067442136607,290.6091034768736,259.50829990888315
2024-05-17 06:00:00,1003.5431608515626,289.3349671550669,259.10953956782384
2024-05-17 09:00:00,1005.204146592567,288.2286039450167,259.0281549422478
2024-05-17 12:00:00,1005.6911100703126,287.63252946963723,258.9067150839279
2024-05-17 15:00:00,1007.2889244245982,287.6398274290652,258.9122459308138
2024-05-17 18:00:00,1006.3889000105356,286.71544748404847,258.8998162647309
2024-05-17 21:00:00,1005.919478623817,286.6480537286635,258.8579826683031
2024-05-18 00:00:00,1009.226851670692,285.8194056189928,258.9172729026301
2024-05-18 03:00:00,1008.512984483192,286.1401186192885,258.8628248768456
2024-05-18 06:00:00,1007.159912109375,286.0567850805218,258.6505400385608
2024-05-18 09:00:00,1008.4082121210938,286.5314866273968,258.38475911683196
2024-05-18 12:00:00,1010.4214612594982,286.39354598857705,258.19927232390097
2024-05-18 15:00:00,1012.423977673058,286.6240321914063,257.9872575871274
2024-05-18 18:00:00,1009.9554893660044,287.41187773256974,257.8265094386321
2024-05-18 21:00:00,1009.1591501768188,286.9729041349136,257.9946781700391
2024-05-19 00:00:00,1011.5591815731811,284.5825811165959,257.67215476510086
2024-05-19 03:00:00,1011.7893766718752,284.43437020959124,257.485897848061
2024-05-19 06:00:00,1012.0921720820312,283.8688116361272,257.43418200482597
2024-05-19 09:00:00,1010.93701171875,283.33084332587606,257.34258487059964
2024-05-19 12:00:00,1013.7735685664064,285.45814421049386,257.25501512244165
2024-05-19 15:00:00,1013.581343858192,293.0877792679046,257.59130966980337
2024-05-19 18:00:00,1009.8624877929688,293.65518859164894,257.9420960537261
2024-05-19 21:00:00,1011.1822960066296,287.3456892539062,257.90471871461193
2024-05-20 00:00:00,1013.149972375,283.2696931033678,257.8585589633826
2024-05-20 03:00:00,1010.6147276120982,281.805143364036,257.8262445836635
2024-05-20 06:00:00,1011.7818128219982,281.27857627719584,257.8943969845659
2024-05-20 09:00:00,1011.8119957136608,280.8616494356947,257.8864836759324
2024-05-20 12:00:00,1011.9214927839732,285.3250806231947,257.9347501201609
2024-05-20 15:00:00,1010.999068467567,293.911832669774,258.62492870463024
2024-05-20 18:00:00,1006.6451866316296,295.6403581817885,259.0853049439241
2024-05-20 21:00:00,1003.3353971796876,289.7724719552259,259.5588791952056
2024-05-21 00:00:00,1005.050582139442,287.154260647387,259.8944242323733
2024-05-21 03:00:00,1002.587078686317,286.8369531865974,259.90954024428567
2024-05-21 06:00:00,1002.599853515625,286.5836653831082,259.99109885714927
2024-05-21 09:00:00,1001.3862730222544,286.8016829612332,259.9650009375235
2024-05-21 12:00:00,1003.8562712031252,292.1848952599135,260.1322163429614
2024-05-21 15:00:00,1000.8196226316296,300.44907963085933,260.6642158844731
2024-05-21 18:00:00,999.94733565625,302.98104147475726,261.15501660647357
2024-05-21 21:00:00,998.823486328125,296.2121116901924,261.3519987937805
2024-05-22 00:00:00,999.110760326942,293.55545773918385,261.19790522479747
2024-05-22 03:00:00,999.6946226316296,293.8130124163114,261.01621486825786
2024-05-22 06:00:00,1001.622314453125,294.5617997133341,261.0406694356096
2024-05-22 09:00:00,1000.4491667109376,292.583857217832,260.8324977555625
2024-05-22 12:00:00,1003.9169151472544,295.48292553980184,260.87345112110506
2024-05-22 15:00:00,1001.6347135859376,302.63155672866344,261.0662884971633
2024-05-22 18:00:00,998.57624190625,304.4743214122572,261.2658328677146
2024-05-22 21:00:00,996.3567320066296,297.8865122681696,261.07841686044856
2024-05-23 00:00:00,999.4654020625,298.7535803341322,260.9816347500603
2024-05-23 03:00:00,999.6228727656252,298.0441868260239,260.5836922199574
2024-05-23 06:00:00,997.010174389442,296.9756753085937,260.2057443468595
2024-05-23 09:00:00,997.230877514442,292.413144229255,259.8871906733886
2024-05-23 12:00:00,1002.178267686317,294.62927429042406,259.94896370811887
2024-05-23 15:00:00,1001.1735069441296,298.4682776280495,259.4670929436635
2024-05-23 18:00:00,1000.578902451942,294.7929255389452,259.0572819665711
2024-05-23 21:00:00,1001.0019010859376,289.76792971587884,258.55884803438875
2024-05-24 00:00:00,1002.4324951171876,289.750580939601,258.40108033345695
2024-05-24 03:00:00,1006.2237999128796,289.152112,257.20610444030956
2024-05-24 06:00:00,1007.2967008906252,288.75219163686666,256.5117924294299
2024-05-24 09:00:00,1009.6739952253796,288.08293802343746,255.92349062071156
2024-05-24 12:00:00,1010.8092741328126,287.63514797085094,255.95887557644002
2024-05-24 15:00:00,1012.964644639442,289.48418440355744,255.92767490904504
2024-05-24 18:00:00,1012.888961045692,287.98868535952283,255.95979577332668
2024-05-24 21:00:00,1012.760298936317,286.52068835937496,255.93213139529524
2024-05-25 00:00:00,1014.1483854609376,284.6560145594963,255.62983037570987
2024-05-25 03:00:00,1016.595504014442,284.61886847160577,255.48278408492
2024-05-25 06:00:00,1016.890914170692,284.5507724960937,255.23147804756348
2024-05-25 09:00:00,1014.9422087031252,284.1019897460937,254.88263974714275
2024-05-25 12:00:00,1018.140425889442,283.7073631440876,254.75915503183307
2024-05-25 15:00:00,1018.4579307722544,287.5283495121624,254.92374078307637
2024-05-25 18:00:00,1014.875777451942,289.045791261423,255.2375573139952
2024-05-25 21:00:00,1014.626265733192,284.110540808298,255.26920046114057
2024-05-26 00:00:00,1015.892159875,280.4083120106682,255.2098332006106
2024-05-26 03:00:00,1017.665572373817,279.694457173976,255.3767832880837
2024-05-26 06:00:00,1014.6607145625,277.5044890243247,255.26284435326184
2024-05-26 09:00:00,1013.97174971875,277.83968547836776,255.3787286533153
2024-05-26 12:00:00,1016.1573936628796,280.9133455938978,255.5735466807195
2024-05-26 15:00:00,1016.021773545692,287.0947305736273,256.060705626025
2024-05-26 18:00:00,1012.104293076942,287.0515971694782,256.34969159242615
2024-05-26 21:00:00,1011.760543076942,284.9193688143052,256.50546194949123
2024-05-27 00:00:00,1010.4177671628796,284.7977195525865,256.30213378111466
2024-05-27 03:00:00,1012.9187101679688,284.32006151743025,256.2909375769378
2024-05-27 06:00:00,1010.7631225585938,283.9474811325167,255.95099607656593
2024-05-27 09:00:00,1012.5325702450564,284.2176452491127,255.40110466286816
2024-05-27 12:00:00,1015.7137291120982,284.20395336268973,255.12528633640457
2024-05-27 15:00:00,1016.094527451942,289.75334960517296,255.50106318232295
2024-05-27 18:00:00,1012.4083251953124,292.12176758534594,255.85317895284197
2024-05-27 21:00:00,1013.994429795692,285.7483008476562,255.76224493313575
2024-05-28 00:00:00,1016.2334389580687,280.0998470829185,255.79522728958563
2024-05-28 03:00:00,1016.8045133906252,279.2983914672405,255.58556519050347
2024-05-28 06:00:00,1016.047896592567,277.786644796875,255.44446700903973
2024-05-28 09:00:00,1017.166548936317,276.2213184861802,255.17483445596847
2024-05-28 12:00:00,1017.347412109375,282.14607458173543,254.9973179746041
2024-05-28 15:00:00,1018.2358553631358,288.909020230173,255.25240092122334
2024-05-28 18:00:00,1012.742107983192,290.6781166658677,255.9009043327433
2024-05-28 21:00:00,1013.5955810546876,283.6108254061021,256.1607947417448
2024-05-29 00:00:00,1015.7287077265626,279.61712021574635,256.1399293376934
2024-05-29 03:00:00,1015.75007003125,278.6702532575167,256.30453081800744
2024-05-29 06:00:00,1015.6778404402232,277.78971093735214,256.5475039068957
2024-05-29 09:00:00,1014.7903532343752,277.22328292368024,256.5815001094851
2024-05-29 12:00:00,1013.964031811317,282.67295186914066,256.65074721717986
2024-05-29 15:00:00,1016.698287217567,291.1739613452595,256.91677957871434
2024-05-29 18:00:00,1012.0675749140626,293.30411181430526,257.2374904536933
2024-05-29 21:00:00,1012.5129234480356,285.6938512929688,257.58715548289166
2024-05-30 00:00:00,1011.5325407343752,283.0566318710937,257.82541780899885
2024-05-30 03:00:00,1010.3669248777232,282.40935403906246,257.83640452733954
2024-05-30 06:00:00,1011.8230680781252,280.899585910452,257.61504041768274
2024-05-30 09:00:00,1010.5514616328126,280.38878831655416,257.470101301297
2024-05-30 12:00:00,1012.0120329218752,285.88849615053846,257.5212261456224
2024-05-30 15:00:00,1010.468426342567,295.8440381795396,257.80367400423927
2024-05-30 18:00:00,1009.0545133906252,298.50907586914053,257.7761947337534
2024-05-30 21:00:00,1010.912154405067,289.6776519555217,258.20550598203323
2024-05-31 00:00:00,1010.52936690625,286.4546981242452,258.5124345767442
2024-05-31 03:00:00,1009.009686108192,284.8511937304687,258.3579953530276
2024-05-31 06:00:00,1010.1955046015626,284.24457525210096,258.40870590657
2024-05-31 09:00:00,1007.1133238035044,283.72098516421033,258.5577835756357
2024-05-31 12:00:00,1010.988326280067,288.81254972265623,258.5495354244173
2024-05-31 15:00:00,1008.193768139442,299.3672708103989,258.8632349501114
2024-05-31 18:00:00,1005.4343962031252,301.5162881443833,259.2743762301202
2024-05-31 21:00:00,1006.575484483192,294.22480293164057,259.30557673293833
2024-06-01 00:00:00,1006.8800749140626,291.1187580919448,259.4705424533903
2024-06-01 03:00:00,1008.214888780067,288.9502083222656,259.4364802932355
2024-06-01 06:00:00,1004.9809049921876,287.8587353165541,259.47170734890364
2024-06-01 09:00:00,1006.8324424910044,286.7272929824219,259.0990355849282
2024-06-01 12:00:00,1007.6018766718752,291.0738624236803,258.83460669827866
2024-06-01 15:00:00,1006.8266081171876,300.35563792939166,258.92816280551756
2024-06-01 18:00:00,1003.449871655067,303.4311539860323,259.10234936411376
2024-06-01 21:00:00,1002.735027905067,294.0895670997573,259.3717966117749
2024-06-02 00:00:00,1004.7967008906252,291.5176228380385,259.42237750270857
2024-06-02 03:00:00,1006.894332139442,290.1731167528557,259.3193384558479
2024-06-02 06:00:00,1003.9143766718752,289.718662703125,259.43329653069065
2024-06-02 09:00:00,1003.9126676875,289.1502335940457,259.2714507774899
2024-06-02 12:00:00,1005.9718017578124,292.85075517187494,259.1892475155715
2024-06-02 15:00:00,1005.923384873817,302.5000284155719,259.5190016248821
2024-06-02 18:00:00,1000.0908628660044,304.7092320973604,260.0360472154775
2024-06-02 21:00:00,1002.0489591914064,296.04214827988835,260.0887121539287
2024-06-03 00:00:00,1005.7118620234376,293.37577212769247,259.66195856657214
2024-06-03 03:00:00,1007.1077270507812,291.86500644892294,259.4289718675998
2024-06-03 06:00:00,1007.1838989257812,294.86334465654573,259.31157866857376
2024-06-03 09:00:00,1010.0056427121206,295.2994483611803,258.71541072093623
2024-06-03 12:00:00,1012.0799400495982,294.10054887485205,258.39497587201066
2024-06-03 15:00:00,1014.485057859375,293.1467268996512,258.11891342184464
2024-06-03 18:00:00,1011.519332139442,295.9240794092382,258.18536574174897
2024-06-03 21:00:00,1011.4322960066296,291.5693481433175,258.26575603867417
2024-06-04 00:00:00,1011.4794151472544,288.9068900627957,258.4016365972744
2024-06-04 03:00:00,1011.160689561317,286.0906128309808,258.43843329618574
2024-06-04 06:00:00,1010.622359483192,284.284386388524,258.4148106168834
2024-06-04 09:00:00,1010.021529405067,283.9325896875,258.64835953990803
2024-06-04 12:00:00,1007.8303648191296,288.61929372685825,258.763241062987
2024-06-04 15:00:00,1009.1244596796876,300.9021579783677,259.2610116546991
2024-06-04 18:00:00,1006.9867393660044,303.2410426736802,259.6403810587893
2024-06-04 21:00:00,1005.998091905067,294.74245135967067,259.89735950120553
2024-06-05 00:00:00,1005.9686279296876,290.87188335756974,260.0322060188736
2024-06-05 03:00:00,1008.2019743281252,289.6935917297293,259.9544182866071
2024-06-05 06:00:00,1006.4329833984376,290.10372607031246,260.04160277262366
2024-06-05 09:00:00,1007.035888671875,290.0020403668917,260.03674596251756
2024-06-05 12:00:00,1007.477703686317,294.1613526308593,259.95142648658185
2024-06-05 15:00:00,1009.3893272566296,303.14511348002503,260.229670406363
2024-06-05 18:00:00,1005.788863389442,305.33070081220416,260.7237935408119
2024-06-05 21:00:00,1003.45514815625,296.54068663852394,260.9827371680091
2024-06-06 00:00:00,1006.0392296003796,293.3341038867187,261.00159513210633
2024-06-06 03:00:00,1004.0088316160044,292.29766774309013,260.8601045303985
2024-06-06 06:00:00,1004.79248046875,290.80319389092074,260.7813185235941
2024-06-06 09:00:00,1003.788982983192,289.9275499516155,260.71718490038035
2024-06-06 12:00:00,1008.970748155067,293.4601999609375,260.56102448592566
2024-06-06 15:00:00,1008.458541123817,302.91030555018966,260.6991072793113
2024-06-06 18:00:00,1002.906658764442,305.1820378101032,261.03211209409585
2024-06-06 21:00:00,1002.4331480222544,296.2479196875,261.28667829420226
2024-06-07 00:00:00,1004.5369352656252,294.08404966601563,261.37048533948234
2024-06-07 03:00:00,1004.568035717567,292.0618870898437,261.394996936891
2024-06-07 06:00:00,1004.087566967567,290.4436532932645,261.19944867193027
2024-06-07 09:00:00,1004.170330639442,289.88014308803844,261.11428240855486
2024-06-07 12:00:00,1010.013716905067,293.46991949999995,261.1830955064875
2024-06-07 15:00:00,1007.4712614375,304.07675836088447,261.23144129911884
2024-06-07 18:00:00,1004.8111051875,306.0966191089313,261.5526802044688
2024-06-07 21:00:00,1003.432537670692,297.0406081505385,261.7795033007754
2024-06-08 00:00:00,1004.5471616941296,294.3856101226033,261.8577592488771
2024-06-08 03:00:00,1004.8965269285044,292.3956864211203,261.72879229636334
2024-06-08 06:00:00,1006.315185546875,291.1891092442885,261.57406536337635
2024-06-08 09:00:00,1005.4524626093752,290.4280195393582,261.53860063478504
2024-06-08 12:00:00,1006.4549040156252,295.45424472236044,261.7316766309236
2024-06-08 15:00:00,1004.307293530067,305.83968547836776,262.01461663956826
2024-06-08 18:00:00,1001.97119140625,307.46650659345426,262.64153650596796
2024-06-08 21:00:00,998.0371519285044,301.4046005679156,263.009185357486
2024-06-09 00:00:00,999.004803295692,299.6027352877009,263.083537766735
2024-06-09 03:00:00,999.327801342567,299.75616016030415,263.1252253232162
2024-06-09 06:00:00,1000.9498291015624,300.4235839573271,263.2006444832243
2024-06-09 09:00:00,997.445965405067,297.9443171643582,262.81780340707013
2024-06-09 12:00:00,1002.933638780067,296.9266617641155,262.4829857997084
2024-06-09 15:00:00,1000.8587126093752,305.3872848451116,262.6542203591082
2024-06-09 18:00:00,997.0279020625,307.346542560399,263.07829742367073
2024-06-09 21:00:00,997.2154020625,303.1560118674832,263.1203854485701
2024-06-10 00:00:00,998.0105406003796,299.2205023443721,262.5909926681403
2024-06-10 03:00:00,1002.3448936628796,294.94284488701453,262.27407835539947
2024-06-10 06:00:00,999.96784346875,293.38162724683315,262.0456853420843
2024-06-10 09:00:00,997.581463451942,294.2413006607478,261.83484500895514
2024-06-10 12:00:00,1002.5224609375,295.46503668749995,261.56575624475164
2024-06-10 15:00:00,1002.8790283203124,304.4404332692354,261.3361792622522
2024-06-10 18:00:00,998.583904858192,306.1497010563448,261.7815133865076
2024-06-10 21:00:00,999.93017578125,297.5219375330552,261.7005941132142
2024-06-11 00:00:00,1000.0227476316296,295.85691727163226,261.51591240993133
2024-06-11 03:00:00,1000.472332592567,296.4359066484375,261.5463680306627
2024-06-11 06:00:00,1001.2949644285044,294.05397239873326,261.2875985083895
2024-06-11 09:00:00,1002.002361889442,292.52049779566124,261.2331826500874
2024-06-11 12:00:00,1003.0717273376232,296.457881865678,260.8640101350402
2024-06-11 15:00:00,1003.598065014442,305.31766417758644,261.0478760391244
2024-06-11 18:00:00,1000.200115795692,307.0988370075167,261.46030018441957
2024-06-11 21:00:00,1000.407391186317,299.7753019552259,261.69875517978306
2024-06-12 00:00:00,1000.978924389442,296.839968191702,261.81268662073177
2024-06-12 03:00:00,1000.905926342567,297.1614652460937,261.59372776736734
2024-06-12 06:00:00,1000.586834545692,296.0340426433175,261.3858449226975
2024-06-12 09:00:00,1000.553143139442,293.66416649594584,261.13198049293
2024-06-12 12:00:00,1004.800537109375,296.0835895309542,261.06246004737403
2024-06-12 15:00:00,1004.20361328125,306.38895830229075,261.49854363347407
2024-06-12 18:00:00,998.6072202878796,308.4688197340792,262.3260749790037
2024-06-12 21:00:00,997.318035717567,301.61530949565,262.6397040269105
2024-06-13 00:00:00,1000.9298095703124,296.4250884567048,262.5367394515754
2024-06-13 03:00:00,998.535565014442,297.75272221875,262.55911154689704
2024-06-13 06:00:00,996.7029234128796,299.5373895026925,262.3589635914479
2024-06-13 09:00:00,995.331219311317,294.37590812408206,262.35671900981913
2024-06-13 12:00:00,998.060223217567,296.60823335141464,262.12658666873097
2024-06-13 15:00:00,997.010418530067,306.96099848017303,262.546538337051
2024-06-13 18:00:00,991.414959545692,308.6197814391574,263.40808684022426
2024-06-13 21:00:00,994.6104736328124,303.8783687576646,263.42418026497506
2024-06-14 00:00:00,993.0576597410044,303.0440380509291,263.2476347958404
2024-06-14 03:00:00,996.8818359375,302.20743479296874,263.14483698212547
2024-06-14 06:00:00,992.092205639442,301.148700279149,262.99730811356176
2024-06-14 09:00:00,992.344891186317,300.49602083578964,262.8113214316419
2024-06-14 12:00:00,997.568603515625,301.293474429096,262.8122567902193
2024-06-14 15:00:00,995.923120704308,307.61886841542406,262.7197740142366
2024-06-14 18:00:00,993.9241422968752,308.8218632127428,262.95604649206405
2024-06-14 21:00:00,992.6963316160044,304.9212141416908,263.0321749796155
2024-06-15 00:00:00,996.5722135859376,302.7957575637137,262.91429504981215
2024-06-15 03:00:00,999.203125,302.5510577253641,262.62108629186713
2024-06-15 06:00:00,999.469482421875,299.9611441763728,262.1580284081919
2024-06-15 09:00:00,999.9954833984376,300.4559312992717,261.99119988162795
2024-06-15 12:00:00,1000.299725170692,301.0744354432115,261.6620349066383
2024-06-15 15:00:00,1000.727215405067,301.32127726308033,261.4516257601061
2024-06-15 18:00:00,1002.589400498817,302.2528429818303,261.24113279457424
2024-06-15 21:00:00,1000.9771208125,300.01225662168525,261.17791753623476
2024-06-16 00:00:00,1004.4197837995982,295.785968347952,260.9037462385589
2024-06-16 03:00:00,1002.17389815625,296.5237476280189,260.76409671691937
2024-06-16 06:00:00,1001.3740234375,293.45100371875,260.4954411338587
2024-06-16 09:00:00,1002.2730102539062,293.694370820904,260.33521913623906
2024-06-16 12:00:00,1003.1027221679688,294.51450447369143,260.3361611492651
2024-06-16 15:00:00,1003.3353271484376,294.04940459883926,260.48012608934516
2024-06-16 18:00:00,1002.6459280495984,298.7994882837945,260.29913018808077
2024-06-16 21:00:00,1002.18757003125,292.7512603037695,260.18836727230956
2024-06-17 00:00:00,1004.3431846785044,291.9059671568415,259.871752453482
2024-06-17 03:00:00,1002.2646484375,291.8123791177791,259.7812147582032
2024-06-17 06:00:00,1001.3980712890624,291.816147162553,259.5175788562469
2024-06-17 09:00:00,1000.697021484375,292.3674684084989,259.43416487277113
2024-06-17 12:00:00,1004.209029405067,292.3785424900865,259.22470527154934
2024-06-17 15:00:00,1002.960738389442,296.5416246809012,259.5087506752777
2024-06-17 18:00:00,998.471480576942,295.249532570904,259.6822541786254
2024-06-17 21:00:00,997.31982421875,294.23182329492187,259.8915914430856
2024-06-18 00:00:00,998.9715055781252,294.01107475571143,260.0407013950486
2024-06-18 03:00:00,998.49421065625,293.21744335773303,259.877095018466
2024-06-18 06:00:00,998.2909635859376,291.9387743046875,259.7154914061931
2024-06-18 09:00:00,998.6590055781252,292.52327860922713,259.48397679369646
2024-06-18 12:00:00,998.8098844843752,294.8610969941406,259.61258922472575
2024-06-18 15:00:00,996.239666576942,301.54350643448095,259.92255614026914
2024-06-18 18:00:00,992.964520092567,297.74529122682753,260.4704834089949
2024-06-18 21:00:00,994.637939453125,296.69311987198097,260.82949619601646
2024-06-19 00:00:00,995.6497802734376,297.1907203057379,260.80891488632903
2024-06-19 03:00:00,996.162841796875,298.12213301339136,260.82874876254834
2024-06-19 06:00:00,996.8656005859376,297.3534163964843,260.8331582299423
2024-06-19 09:00:00,997.459228515625,294.81075883037386,260.429741642075
2024-06-19 12:00:00,999.6898893671876,297.1078201135769,260.3513009264279
2024-06-19 15:00:00,1002.308394639442,298.0631058255803,260.3650287893219
2024-06-19 18:00:00,996.998699780067,300.3882802160267,260.3335958961171
2024-06-19 21:00:00,999.6933073359376,296.18170397895926,260.33338049629054
2024-06-20 00:00:00,999.864422436317,294.5803618942048,260.3834931254593
2024-06-20 03:00:00,1003.3448936628796,293.0004968503487,260.02128557584496
2024-06-20 06:00:00,1000.332928295692,292.81369193779574,259.79977181561
2024-06-20 09:00:00,1001.8150114375,292.09133711928854,259.91676140044774
2024-06-20 12:00:00,1002.91796875,293.7369775082561,259.8966263240208
2024-06-20 15:00:00,1000.998211498817,300.64483236206746,260.25958106966016
2024-06-20 18:00:00,999.4185270625,302.25026856972084,260.24262908146204
2024-06-20 21:00:00,999.0134977656252,299.4407893509709,260.533631742156
2024-06-21 00:00:00,999.243328686317,298.240565622899,260.79273316851356
2024-06-21 03:00:00,998.104168530067,297.45119280767574,261.000850835645
2024-06-21 06:00:00,997.299969311317,297.34944962857975,260.88191286985176
2024-06-21 09:00:00,996.654461498817,295.04955726725166,260.8254386435593
2024-06-21 12:00:00,1000.848388671875,294.63507182392294,260.2172052895549
2024-06-21 15:00:00,1001.092330186317,304.3990488747042,260.83170405777764
2024-06-21 18:00:00,996.10693359375,307.8742039293917,261.8276616136514
2024-06-21 21:00:00,996.5309898542856,301.3247129293917,261.75570751292224
