timestamp,Ts,Ps,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_17,H_18,H_19,H_20,H_21,H_22
2024-05-14 03:00:00,285.4838437304687,1013.7598381328125,285.1882019042969,283.20819091796875,281.70819091796875,281.1795959472656,280.6195983886719,279.41949462890625,279.57958984375,278.102294921875,276.44818115234375,281.59478759765625,281.62908935546875,276.4940185546875,271.13641357421875,264.62628173828125,257.17401123046875,248.30369567871094,238.3699951171875,228.05470275878906,216.66119384765625,208.49349975585938,199.548095703125,209.83419799804688,220.44720458984375,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,182.27789306640625,394.9984130859375,609.643798828125,830.3917236328125,1056.4833984375,1526.531982421875,2024.800048828125,2552.64208984375,3115.9169921875,3718.556884765625,4381.3828125,5092.1318359375,5856.68408203125,6683.02783203125,7582.2421875,8570.654296875,9669.234375,10912.9921875,12364.330078125,14151.5595703125,16585.94921875,20671.7890625,26408.849609375
2024-05-14 06:00:00,285.3445409534208,1012.2715904402232,285.11199951171875,283.1419982910156,281.38201904296875,280.60198974609375,280.0419921875,278.5820007324219,279.9902038574219,279.12701416015625,276.35198974609375,280.54931640625,280.168701171875,275.5247802734375,270.6107177734375,264.4356994628906,256.9320068359375,248.27639770507812,237.80909729003906,227.9434051513672,216.7812957763672,208.7230987548828,199.18429565429688,206.95030212402344,221.0113067626953,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,180.56048583984375,391.5903015136719,608.5599365234375,827.6519775390625,1054.072265625,1522.8079833984375,2019.81591796875,2550.43994140625,3111.5380859375,3717.556884765625,4376.4501953125,5083.884765625,5846.0791015625,6671.77587890625,7570.7529296875,8558.291015625,9655.7744140625,10898.5029296875,12350.0703125,14141.2197265625,16582.62890625,20651.150390625,26402.119140625
2024-05-14 09:00:00,284.58048974775113,1013.103804795692,284.0369873046875,282.3070068359375,280.55108642578125,280.01788330078125,279.70611572265625,277.998779296875,279.15802001953125,278.0379943847656,276.3898010253906,281.006591796875,279.54827880859375,275.5880126953125,270.01971435546875,263.848388671875,256.4033203125,247.9691925048828,237.97610473632812,227.62249755859375,217.98049926757812,209.01040649414062,198.7841033935547,207.55369567871094,219.54550170898438,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,187.10409545898438,398.256103515625,613.3514404296875,832.5684204101562,1057.135986328125,1526.1519775390625,2021.43798828125,2549.373046875,3110.7939453125,3716.138916015625,4374.4072265625,5082.6279296875,5844.1591796875,6667.76513671875,7564.2451171875,8550.0703125,9646.7158203125,10889.5009765625,12341.259765625,14139.990234375,16571.80859375,20641.990234375,26403.369140625
2024-05-14 12:00:00,286.0192217083929,1015.9392364621206,283.21368408203125,281.2349853515625,280.48028564453125,280.193603515625,279.62982177734375,278.1697998046875,278.0697937011719,278.201416015625,279.2913818359375,280.055908203125,280.08001708984375,275.2528076171875,269.32672119140625,262.9288024902344,256.4794921875,247.5847930908203,238.32859802246094,228.07989501953125,217.6363983154297,209.58799743652344,199.45590209960938,209.3292999267578,217.87440490722656,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,205.92739868164062,415.3974914550781,630.816162109375,850.3712768554688,1075.26025390625,1542.990966796875,2038.01806640625,2563.72900390625,3127.965087890625,3735.093017578125,4392.3720703125,5100.2822265625,5860.94384765625,6681.23876953125,7577.27099609375,8563.18359375,9658.693359375,10902.5146484375,12357.490234375,14153.3603515625,16585.150390625,20661.0703125,26408.990234375
2024-05-14 15:00:00,290.7424900622042,1013.8647616131358,285.877685546875,283.63818359375,281.63922119140625,279.85919189453125,279.5476989746094,278.57769775390625,277.4877014160156,278.2481994628906,280.46270751953125,280.42822265625,279.59991455078125,274.59539794921875,269.14520263671875,263.17437744140625,255.965087890625,247.62269592285156,238.83489990234375,228.86839294433594,217.1905975341797,209.12820434570312,199.7113037109375,210.48489379882812,218.2288055419922,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,201.97799682617188,415.17559814453125,630.3358154296875,849.6177978515625,1075.239990234375,1544.405029296875,2038.84716796875,2563.93603515625,3128.52001953125,3738.4970703125,4395.361328125,5101.8251953125,5860.62890625,6682.130859375,7577.67919921875,8561.8662109375,9657.84765625,10903.5576171875,12358.8896484375,14150.9697265625,16590.669921875,20665.849609375,26408.349609375
2024-05-14 18:00:00,291.2910130664062,1011.0134977656251,288.1264953613281,285.89599609375,283.885986328125,281.8497009277344,279.7861022949219,278.3197021484375,278.7196960449219,278.96990966796875,279.9212951660156,279.909912109375,278.9533996582031,274.4508972167969,269.48248291015625,263.6600036621094,256.1759948730469,247.5592041015625,238.49200439453125,228.77169799804688,217.13079833984375,208.24440002441406,199.21420288085938,208.1549072265625,218.54220581054688,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,181.16558837890625,394.93408203125,612.6823120117188,832.5440063476562,1058.763916015625,1527.175048828125,2021.9189453125,2549.367919921875,3114.382080078125,3722.487060546875,4378.0908203125,5084.16796875,5843.373046875,6666.259765625,7562.5361328125,8547.4619140625,9644.80859375,10890.0419921875,12347.1904296875,14132.5,16578.650390625,20646.94921875,26379.98046875
2024-05-14 21:00:00,287.3424619588365,1010.3673796015626,287.5436096191406,285.54998779296875,283.53997802734375,281.5,279.4315185546875,278.95831298828125,279.8482971191406,279.83612060546875,280.16461181640625,280.17431640625,278.87701416015625,273.888916015625,269.37298583984375,264.3662109375,256.37591552734375,247.35459899902344,238.56239318847656,229.2332000732422,217.0749053955078,208.5164031982422,199.40289306640625,208.70010375976562,219.1143035888672,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,175.87979125976562,388.1387939453125,606.3801879882812,826.7537841796875,1053.501953125,1520.989990234375,2017.85791015625,2547.506103515625,3112.7880859375,3720.948974609375,4377.4970703125,5082.5830078125,5839.669921875,6663.61376953125,7562.14404296875,8546.46484375,9643.943359375,10890.5498046875,12348.7099609375,14136.0400390625,16580.83984375,20656.900390625,26386.220703125
2024-05-15 00:00:00,284.37293838929406,1012.700728623817,284.8662109375,284.3749084472656,282.61578369140625,280.82220458984375,279.50311279296875,279.7725830078125,280.9085998535156,281.39849853515625,280.5908203125,279.7703857421875,278.2189025878906,273.8656005859375,270.099609375,263.37060546875,255.85360717773438,247.8134002685547,238.62469482421875,229.2362060546875,217.17529296875,209.49609375,199.1248016357422,208.36590576171875,218.6739959716797,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,184.05633544921875,396.5616455078125,613.0473022460938,833.6649169921875,1058.670654296875,1526.6929931640625,2026.123046875,2558.343017578125,3126.24609375,3733.8310546875,4389.10693359375,5092.60107421875,5850.60595703125,6674.294921875,7570.0029296875,8554.552734375,9653.080078125,10900.404296875,12357.9697265625,14147.4404296875,16594.5,20662.390625,26381.650390625
2024-05-15 03:00:00,283.1742126796874,1012.2820884870982,283.1192932128906,283.3893127441406,282.615478515625,281.82708740234375,280.7589111328125,280.5256042480469,282.1625061035156,282.2828063964844,281.351318359375,280.0762939453125,278.3446044921875,274.9534912109375,269.343017578125,262.8131103515625,255.39617919921875,247.67080688476562,238.7751007080078,228.55929565429688,217.71800231933594,209.41610717773438,199.36109924316406,209.38160705566406,219.88619995117188,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,179.669921875,391.1830139160156,606.6629638671875,827.3078002929688,1054.317626953125,1524.35205078125,2024.801025390625,2558.533935546875,3127.964111328125,3736.93896484375,4392.125,5097.31298828125,5857.0390625,6677.81396484375,7571.3427734375,8555.9267578125,9652.7939453125,10900.087890625,12356.66015625,14154.4697265625,16592.169921875,20665.900390625,26393.75
2024-05-15 06:00:00,282.1916046290541,1012.366744248817,281.58929443359375,282.3528137207031,282.0867004394531,281.5487060546875,280.72198486328125,280.49578857421875,281.6365966796875,281.62188720703125,280.6954040527344,280.4707946777344,279.60028076171875,274.83758544921875,269.4794921875,262.41021728515625,255.34991455078125,247.98399353027344,238.83799743652344,228.10240173339844,218.17050170898438,208.63780212402344,200.4871063232422,208.73150634765625,221.42640686035156,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,172.93560791015625,383.4336853027344,598.8947143554688,819.5048217773438,1045.478759765625,1516.4610595703125,2015.84716796875,2549.02197265625,3117.373046875,3726.263916015625,4384.0703125,5090.740234375,5850.7509765625,6670.998046875,7564.05810546875,8548.88671875,9647.978515625,10892.234375,12349.0,14144.509765625,16576.1796875,20647.970703125,26378.48046875
2024-05-15 09:00:00,281.1751438303739,1010.0075163203126,280.79071044921875,282.30218505859375,282.28570556640625,281.9893798828125,281.17138671875,280.6871032714844,282.57281494140625,280.8125,280.38250732421875,281.98028564453125,279.752197265625,274.9147033691406,268.82440185546875,261.97589111328125,255.5430908203125,247.82789611816406,237.83799743652344,228.0207061767578,218.40899658203125,208.87750244140625,200.52459716796875,208.11000061035156,219.53359985351562,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,165.043212890625,373.67291259765625,590.2864990234375,811.0626831054688,1037.1907958984375,1508.491943359375,2009.22705078125,2543.763916015625,3110.9970703125,3722.3759765625,4381.6396484375,5087.7939453125,5846.5361328125,6665.63623046875,7558.671875,8542.69921875,9639.3427734375,10880.2900390625,12335.16015625,14135.5400390625,16559.98046875,20643.490234375,26386.5703125
2024-05-15 12:00:00,284.481965863577,1012.5218345808482,282.1094970703125,282.1228942871094,282.35748291015625,282.06121826171875,281.7463073730469,281.0164794921875,282.6535949707031,280.8934020996094,280.9580993652344,282.99072265625,280.0648193359375,274.7492980957031,268.470703125,262.09698486328125,255.46209716796875,247.08970642089844,238.46949768066406,228.69500732421875,217.68569946289062,208.22669982910156,200.1479949951172,208.6707000732422,219.2458953857422,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,176.190673828125,384.69219970703125,599.1777954101562,820.7913818359375,1047.794677734375,1519.7919921875,2020.220947265625,2555.428955078125,3123.3330078125,3736.405029296875,4397.8251953125,5104.48291015625,5862.51708984375,6682.287109375,7574.61376953125,8556.9375,9652.978515625,10899.5,12352.1103515625,14147.990234375,16572.599609375,20656.98046875,26404.5390625
2024-05-15 15:00:00,289.94500368989685,1009.6737760859376,287.5942077636719,285.35479736328125,283.3433837890625,282.05230712890625,282.9848937988281,283.01251220703125,283.1536865234375,281.1463928222656,279.7152099609375,283.390380859375,280.6934814453125,274.852783203125,268.4727783203125,261.5386962890625,253.89617919921875,247.6020050048828,239.68069458007812,229.2021026611328,216.50799560546875,208.5688934326172,200.80589294433594,208.00579833984375,220.5845947265625,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,164.20977783203125,376.5174865722656,592.8006591796875,815.222412109375,1042.011962890625,1515.593994140625,2020.56005859375,2556.303955078125,3123.7099609375,3736.97900390625,4398.7421875,5107.794921875,5865.89501953125,6683.60791015625,7572.85400390625,8552.21484375,9651.2021484375,10903.4306640625,12356.98046875,14150.25,16573.80078125,20659.30078125,26414.900390625
2024-05-15 18:00:00,289.5121541308594,1007.0166015625,288.7322998046875,286.5014953613281,284.48681640625,282.4530944824219,282.6298828125,282.65838623046875,283.04998779296875,281.7897033691406,279.12030029296875,283.3118896484375,280.74468994140625,274.728515625,268.802978515625,261.16229248046875,254.069091796875,248.0283966064453,240.4167938232422,229.50469970703125,216.14669799804688,207.96189880371094,200.42120361328125,210.15870666503906,220.85189819335938,1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,50.0,20.0,143.37008666992188,357.597900390625,573.7952880859375,796.1337890625,1022.837890625,1498.2440185546875,2002.0341796875,2538.575927734375,3107.76611328125,3719.89404296875,4382.8046875,5090.9501953125,5849.85791015625,6668.42578125,7556.14208984375,8538.4072265625,9640.662109375,10895.2939453125,12349.48046875,14142.48046875,16557.94921875,20647.509765625,26387.0390625
