timestamp,muons,IoPC,IoTPC,dP,dT,alpha,beta
2024-05-11 05:00:00,1822.1333333333334,1819.9044057219814,1820.8125386746503,-3.32588165995287,1.5035548743622371,-0.0331797600942833,-0.036802284650971816
2024-05-11 06:00:00,1837.4666666666667,1834.780023400791,1835.6846278990786,-3.9758816599528473,1.4855745817923776,-0.0331797600942833,-0.036802284650971816
2024-05-11 07:00:00,1835.85,1832.9520948095576,1833.813380638856,-4.292548326619567,1.4158620143152234,-0.0331797600942833,-0.036802284650971816
2024-05-11 08:00:00,1848.0333333333333,1845.0935619536128,1845.9178555089,-4.32588165995287,1.3461494468380124,-0.0331797600942833,-0.036802284650971816
2024-05-11 09:00:00,1849.5666666666666,1846.9586230197744,1847.7410101903733,-3.8342149932861957,1.2764368793608583,-0.0331797600942833,-0.036802284650971816
2024-05-11 10:00:00,1843.0677966101696,1840.868664274168,1841.614181631438,-3.244101998936003,1.2203201623959217,-0.0331797600942833,-0.036802284650971816
2024-05-11 11:00:00,1845.15,1843.4638464354207,1844.176077035815,-2.484214993286173,1.1642034454309282,-0.0331797600942833,-0.036802284650971816
2024-05-11 12:00:00,1842.1166666666666,1840.7493955625569,1841.4262908653122,-2.0175483266195897,1.1080867284659348,-0.0331797600942833,-0.036802284650971816
2024-05-11 13:00:00,1852.9,1851.7177995634827,1852.419274521033,-1.734214993286173,1.141515679249892,-0.0331797600942833,-0.036802284650971816
2024-05-11 14:00:00,,,,8.666709602096289e-15,1.1749446300337922,-0.0331797600942833,-0.036802284650971816
2024-05-11 15:00:00,,,,8.666709602096289e-15,1.2083735808176925,-0.0331797600942833,-0.036802284650971816
2024-05-11 16:00:00,,,,8.666709602096289e-15,1.3365389970090291,-0.0331797600942833,-0.036802284650971816
2024-05-11 17:00:00,,,,8.666709602096289e-15,1.4647044132003089,-0.0331797600942833,-0.036802284650971816
2024-05-11 18:00:00,1857.9333333333334,1854.7332046645715,1855.7137095108924,-4.6842149932862185,1.5928698293916455,-0.0331797600942833,-0.036802284650971816
2024-05-11 19:00:00,1847.35,1844.0493322286786,1845.0252176462993,-4.859214993286173,1.594550070568232,-0.0331797600942833,-0.036802284650971816
2024-05-11 20:00:00,1851.4833333333333,1848.447368835992,1849.426612784227,-4.459214993286196,1.5962303117448755,-0.0331797600942833,-0.036802284650971816
