timestamp,Ps,Ts,TMP_MSS
2024-09-19 13:00:00,995.8428749996058,308.0538300340616,262.17240018909706
2024-09-19 14:00:00,994.7894397335864,311.75729093380113,262.4059536995242
2024-09-19 15:00:00,993.736004467567,315.4607518335407,262.6395072099513
2024-09-19 16:00:00,992.4025897540254,316.04535777434523,262.853054769747
2024-09-19 17:00:00,991.0691750404836,316.62996371514976,263.0666023295427
2024-09-19 18:00:00,989.735760326942,317.2145696559543,263.2801498893384
2024-09-19 19:00:00,990.068631884628,315.3951882524563,263.36260454097913
2024-09-19 20:00:00,990.401503442314,313.5758068489583,263.44505919261985
2024-09-19 21:00:00,990.734375,311.7564254454603,263.52751384426057
2024-09-19 22:00:00,990.6294900959599,309.3024955853357,263.4252216463001
2024-09-19 23:00:00,990.5246051919197,306.8485657252111,263.32292944833966
2024-09-20 00:00:00,990.4197202878796,304.39463586508646,263.2206372503792
2024-09-20 01:00:00,992.1339138217337,304.64745697811105,263.16626191693194
2024-09-20 02:00:00,993.8481073555879,304.90027809113565,263.11188658348465
2024-09-20 03:00:00,995.562300889442,305.15309920416024,263.0575112500374
2024-09-20 04:00:00,993.8896926420462,304.23300605867195,262.88593992751566
2024-09-20 05:00:00,992.2170843946502,303.31291291318365,262.7143686049939
2024-09-20 06:00:00,990.5444761472544,302.39281976769536,262.5427972824722
2024-09-20 07:00:00,992.0968708169196,301.09143435053574,262.41669437598745
2024-09-20 08:00:00,993.6492654865848,299.7900489333761,262.29059146950266
2024-09-20 09:00:00,995.20166015625,298.4886635162165,262.1644885630179
2024-09-20 10:00:00,996.0581288125,300.16013029456656,261.7106424415195
2024-09-20 11:00:00,996.91459746875,301.83159707291657,261.256796320021
2024-09-20 12:00:00,997.771066125,303.50306385126663,260.8029501985226
2024-09-20 13:00:00,998.0091032343751,305.593430064453,260.6940195760175
2024-09-20 14:00:00,998.2471403437501,307.68379627763943,260.5850889535124
2024-09-20 15:00:00,998.4851774531252,309.7741624908258,260.47615833100735
2024-09-20 16:00:00,998.3158982860641,310.4020159059932,260.54276422725155
2024-09-20 17:00:00,998.146619119003,311.0298693211607,260.6093701234958
2024-09-20 18:00:00,997.977339951942,311.6577227363281,260.67597601974
2024-09-20 19:00:00,997.3264693794197,309.2172284593294,260.59744198308675
2024-09-20 20:00:00,996.6755988068975,306.7767341823307,260.51890794643344
2024-09-20 21:00:00,996.0247282343752,304.33623990533204,260.4403739097802
2024-09-20 22:00:00,997.5008024531252,302.40930830938754,260.40016764408796
2024-09-20 23:00:00,998.9768766718752,300.482376713443,260.35996137839567
2024-09-21 00:00:00,1000.4529508906252,298.5554451174985,260.31975511270343
2024-09-21 01:00:00,1000.2944222447918,297.28048695964554,260.34132981079443
2024-09-21 02:00:00,1000.1358935989585,296.0055288017926,260.36290450888544
2024-09-21 03:00:00,999.9773649531252,294.73057064393964,260.38447920697644
2024-09-21 04:00:00,999.8378792760418,294.20001154117364,260.41115174952427
2024-09-21 05:00:00,999.6983935989585,293.66945243840763,260.43782429207204
2024-09-21 06:00:00,999.5589079218752,293.1388933356416,260.46449683461987
2024-09-21 07:00:00,999.5630583125001,292.764970807193,260.5585733580129
2024-09-21 08:00:00,999.5672087031251,292.39104827874434,260.65264988140586
2024-09-21 09:00:00,999.57135909375,292.0171257502957,260.7467264047989
2024-09-21 10:00:00,1000.3550828563765,294.8382667862016,260.7809173571298
2024-09-21 11:00:00,1001.138806619003,297.6594078221075,260.81510830946075
2024-09-21 12:00:00,1001.9225303816296,300.4805488580134,260.84929926179166
2024-09-21 13:00:00,1001.7943158634004,304.3082248556659,261.0703474210597
2024-09-21 14:00:00,1001.6661013451712,308.1359008533184,261.2913955803277
2024-09-21 15:00:00,1001.537886826942,311.9635768509709,261.5124437395957
2024-09-21 16:00:00,999.2817916450447,313.17211944421774,261.7660765274162
2024-09-21 17:00:00,997.0256964631473,314.3806620374646,262.0197093152367
2024-09-21 18:00:00,994.76960128125,315.58920463071144,262.2733421030572
2024-09-21 19:00:00,994.6087126093751,313.2416604673493,262.3031184960493
2024-09-21 20:00:00,994.4478239375001,310.8941163039871,262.3328948890415
2024-09-21 21:00:00,994.2869352656252,308.54657214062496,262.3626712820336
2024-09-21 22:00:00,994.9769347083335,305.9828074525232,262.4012084962274
2024-09-21 23:00:00,995.6669341510417,303.4190427644215,262.4397457104212
2024-09-22 00:00:00,996.35693359375,300.85527807631973,262.47828292461503
2024-09-22 01:00:00,996.3582356770834,300.42834045322354,262.4480839631673
2024-09-22 02:00:00,996.3595377604166,300.0014028301274,262.41788500171947
2024-09-22 03:00:00,996.36083984375,299.5744652070312,262.3876860402717
2024-09-22 04:00:00,996.2633463541666,298.87863807506693,262.4382886880697
2024-09-22 05:00:00,996.1658528645834,298.18281094310265,262.4888913358676
2024-09-22 06:00:00,996.068359375,297.4869838111384,262.5394939836656
2024-09-22 07:00:00,996.1070149739584,297.42694329015717,262.4181890308151
2024-09-22 08:00:00,996.1456705729166,297.3669027691759,262.29688407796453
2024-09-22 09:00:00,996.184326171875,297.3068622481947,262.17557912511404
2024-09-22 10:00:00,996.1197244709599,300.51471518299195,262.2726778314232
2024-09-22 11:00:00,996.0551227700447,303.7225681177892,262.3697765377324
2024-09-22 12:00:00,995.9905210691296,306.93042105258644,262.46687524404155
2024-09-22 13:00:00,996.6404242384004,310.48346520873787,262.76842810487364
2024-09-22 14:00:00,997.2903274076712,314.0365093648893,263.0699809657058
2024-09-22 15:00:00,997.940230576942,317.5895535210407,263.37153382653787
2024-09-22 16:00:00,996.4504287830655,317.856216118697,263.532530690854
2024-09-22 17:00:00,994.9606269891889,318.1228787163532,263.6935275551702
2024-09-22 18:00:00,993.4708251953124,318.3895413140095,263.8545244194863
2024-09-22 19:00:00,993.4855550130208,316.3258434346001,263.8076890890109
2024-09-22 20:00:00,993.5002848307292,314.2621455551906,263.7608537585356
2024-09-22 21:00:00,993.5150146484376,312.1984476757812,263.71401842806017
2024-09-22 22:00:00,993.4703917886683,310.117710415113,263.7256852622235
2024-09-22 23:00:00,993.425768928899,308.03697315444475,263.7373520963868
2024-09-23 00:00:00,993.3811460691296,305.9562358937765,263.74901893055016
2024-09-23 01:00:00,993.411256746213,305.44737454736793,263.64530519274683
2024-09-23 02:00:00,993.4413674232962,304.9385132009594,263.54159145494344
2024-09-23 03:00:00,993.4714781003796,304.4296518545508,263.4378777171401
2024-09-23 04:00:00,993.6224790769421,303.3619350131092,263.31657566235094
2024-09-23 05:00:00,993.7734800535045,302.29421817166764,263.1952736075618
2024-09-23 06:00:00,993.924481030067,301.22650133022603,263.0739715527726
2024-09-23 07:00:00,993.997234936317,301.14296871243675,262.97577450826634
2024-09-23 08:00:00,994.069988842567,301.0594360946475,262.8775774637601
2024-09-23 09:00:00,994.142742748817,300.9759034768582,262.7793804192538
2024-09-23 10:00:00,995.3928332882739,303.3742454734551,262.8816471521147
2024-09-23 11:00:00,996.6429238277307,305.77258747005203,262.9839138849756
2024-09-23 12:00:00,997.8930143671876,308.17092946664894,263.0861806178365
2024-09-23 13:00:00,997.4890196692709,311.95859691116254,263.3447389271307
2024-09-23 14:00:00,997.0850249713543,315.74626435567615,263.60329723642496
2024-09-23 15:00:00,996.6810302734376,319.53393180018975,263.8618555457192
2024-09-23 16:00:00,995.7359619140625,319.68211830023904,264.0074732475024
2024-09-23 17:00:00,994.7908935546875,319.83030480028833,264.1530909492856
2024-09-23 18:00:00,993.8458251953124,319.9784913003376,264.2987086510688
2024-09-23 19:00:00,994.6290840204389,317.52224354202195,264.2991182559553
2024-09-23 20:00:00,995.4123428455655,315.0659957837063,264.29952786084175
2024-09-23 21:00:00,996.195601670692,312.6097480253906,264.29993746572825
2024-09-23 22:00:00,996.5472455509004,310.0916253649335,264.20186949047525
2024-09-23 23:00:00,996.8988894311086,307.57350270447637,264.1038015152222
2024-09-24 00:00:00,997.250533311317,305.0553800440193,264.0057335399692
2024-09-24 01:00:00,996.8592656033779,304.4098579108566,263.9873262788838
2024-09-24 02:00:00,996.467997895439,303.76433577769393,263.96891901779844
2024-09-24 03:00:00,996.0767301875,303.11881364453126,263.95051175671307
2024-09-24 04:00:00,995.5774941402307,302.2789792013197,263.8083452908407
2024-09-24 05:00:00,995.0782580929613,301.4391447581082,263.66617882496826
2024-09-24 06:00:00,994.579022045692,300.5993103148967,263.5240123590959
2024-09-24 07:00:00,995.3528522622321,300.0594373260137,263.39598568599536
2024-09-24 08:00:00,996.1266824787723,299.5195643371307,263.2679590128948
2024-09-24 09:00:00,996.9005126953124,298.97969134824774,263.13993233979426
2024-09-24 10:00:00,997.4582519531249,302.14312897004186,263.2346985288903
2024-09-24 11:00:00,998.0159912109375,305.3065665918359,263.3294647179864
2024-09-24 12:00:00,998.57373046875,308.47000421363003,263.42423090708246
2024-09-24 13:00:00,997.523817895439,312.029119912553,263.6659908551624
2024-09-24 14:00:00,996.473905322128,315.58823561147597,263.9077508032424
2024-09-24 15:00:00,995.423992748817,319.14735131039896,264.14951075132234
2024-09-24 16:00:00,994.4764016029836,319.1040537263653,264.32524000452895
2024-09-24 17:00:00,993.5288104571504,319.0607561423317,264.5009692577355
2024-09-24 18:00:00,992.581219311317,319.017458558298,264.6766985109421
2024-09-24 19:00:00,992.9677204262947,316.75399261248236,264.5940569387503
2024-09-24 20:00:00,993.3542215412723,314.49052666666665,264.5114153665585
2024-09-24 21:00:00,993.74072265625,312.227060720851,264.4287737943667
2024-09-24 22:00:00,993.7416727131473,309.2656299565281,264.2940996426294
2024-09-24 23:00:00,993.7426227700447,306.3041991922052,264.1594254908922
2024-09-25 00:00:00,993.743572826942,303.3427684278823,264.02475133915493
2024-09-25 01:00:00,994.4479683794198,302.80260145913223,263.9654490039038
2024-09-25 02:00:00,995.1523639318974,302.26243449038225,263.9061466686527
2024-09-25 03:00:00,995.8567594843752,301.7222675216322,263.8468443334016
2024-09-25 04:00:00,996.2328090933557,300.57113991346074,263.65193355951305
2024-09-25 05:00:00,996.6088587023364,299.4200123052892,263.45702278562453
2024-09-25 06:00:00,996.984908311317,298.26888469711776,263.262112011736
2024-09-25 07:00:00,996.6733118273364,297.5837700146289,263.09140295683943
2024-09-25 08:00:00,996.3617153433557,296.89865533214,262.9206939019429
2024-09-25 09:00:00,996.0501188593752,296.2135406496511,262.74998484704633
2024-09-25 10:00:00,997.2876593537725,299.85201490264967,262.8524403754487
2024-09-25 11:00:00,998.5251998481697,303.4904891556483,262.954895903851
2024-09-25 12:00:00,999.762740342567,307.1289634086468,263.05735143225337
2024-09-25 13:00:00,999.0206749128795,310.91695635566595,263.17713479187665
2024-09-25 14:00:00,998.2786094831919,314.7049493026851,263.2969181515
2024-09-25 15:00:00,997.5365440535044,318.49294224970424,263.4167015111233
2024-09-25 16:00:00,995.4329462227753,318.82756315725635,263.6263001042718
2024-09-25 17:00:00,993.3293483920461,319.1621840648084,263.8358986974204
2024-09-25 18:00:00,991.225750561317,319.4968049723605,264.04549729056896
2024-09-25 19:00:00,991.090008373817,317.1984236039695,264.06862466896246
2024-09-25 20:00:00,990.954266186317,314.9000422355785,264.0917520473559
2024-09-25 21:00:00,990.818523998817,312.6016608671875,264.1148794257494
2024-09-25 22:00:00,992.2526325356697,309.4860329328934,263.8239112483663
2024-09-25 23:00:00,993.6867410725223,306.3704049985993,263.53294307098315
2024-09-26 00:00:00,995.120849609375,303.25477706430524,263.24197489360006
2024-09-26 01:00:00,995.6613189166667,301.78272152244136,262.8264414130365
2024-09-26 02:00:00,996.2017882239583,300.31066598057754,262.41090793247287
2024-09-26 03:00:00,996.74225753125,298.83861043871366,261.9953744519093
2024-09-26 04:00:00,997.299296723564,298.01737329968654,261.8077019506204
2024-09-26 05:00:00,997.8563359158779,297.19613616065936,261.62002944933147
2024-09-26 06:00:00,998.413375108192,296.37489902163225,261.4323569480426
2024-09-26 07:00:00,998.6883936714806,296.0691604300326,261.1842667346645
2024-09-26 08:00:00,998.9634122347693,295.76342183843286,260.9361765212864
2024-09-26 09:00:00,999.238430798058,295.4576832468332,260.68808630790835
2024-09-26 10:00:00,1000.9694343701859,295.54804328034226,260.4117405666127
2024-09-26 11:00:00,1002.700437942314,295.63840331385137,260.1353948253171
2024-09-26 12:00:00,1004.431441514442,295.7287633473604,259.8590490840215
2024-09-26 13:00:00,1005.4567914493379,295.8687836612118,259.5339712829077
2024-09-26 14:00:00,1006.4821413842337,296.00880397506324,259.2088934817939
2024-09-26 15:00:00,1007.5074913191296,296.1488242889146,258.88381568068013
2024-09-26 16:00:00,1007.3624310977754,295.30753145048175,258.820746440074
2024-09-26 17:00:00,1007.2173708764212,294.46623861204887,258.75767719946793
2024-09-26 18:00:00,1007.072310655067,293.624945773616,258.6946079588618
2024-09-26 19:00:00,1007.096480576942,293.3589592870805,258.70289519929264
2024-09-26 20:00:00,1007.120650498817,293.09297280054494,258.71118243972353
2024-09-26 21:00:00,1007.144820420692,292.82698631400945,258.71946968015436
2024-09-26 22:00:00,1007.7272669054613,292.5059686190964,258.6521571120113
2024-09-26 23:00:00,1008.3097133902306,292.1849509241834,258.5848445438682
2024-09-27 00:00:00,1008.892159875,291.86393322927034,258.51753197572515
2024-09-27 01:00:00,1009.6732387808556,291.1178789267331,258.5187627647838
2024-09-27 02:00:00,1010.4543176867113,290.37182462419594,258.5199935538425
2024-09-27 03:00:00,1011.235396592567,289.6257703216587,258.5212243429011
2024-09-27 04:00:00,1010.3299785652717,288.86154083397923,258.4662208014271
2024-09-27 05:00:00,1009.4245605379764,288.0973113462997,258.411217259953
2024-09-27 06:00:00,1008.5191425106811,287.33308185862023,258.35621371847895
2024-09-27 07:00:00,1009.3616943270389,287.45758096323567,258.3658987948983
2024-09-27 08:00:00,1010.2042461433966,287.58208006785117,258.37558387131764
2024-09-27 09:00:00,1011.0467979597544,287.7065791724666,258.385268947737
2024-09-27 10:00:00,1011.1183311628795,289.29159967072087,258.46197999781975
2024-09-27 11:00:00,1011.1898643660045,290.87662016897514,258.53869104790255
2024-09-27 12:00:00,1011.2613975691296,292.4616406672294,258.6154020979853
2024-09-27 13:00:00,1011.2752013513358,296.20878012230753,258.7920670191044
2024-09-27 14:00:00,1011.289005133542,299.9559195773856,258.9687319402236
2024-09-27 15:00:00,1011.3028089157482,303.7030590324637,259.14539686134276
2024-09-27 16:00:00,1009.2877927641447,304.98860492614676,259.33143397344077
2024-09-27 17:00:00,1007.2727766125411,306.2741508198298,259.51747108553883
2024-09-27 18:00:00,1005.2577604609376,307.55969671351284,259.70350819763684
2024-09-27 19:00:00,1004.7462828528646,304.9905160497461,259.7283210816537
2024-09-27 20:00:00,1004.2348052447917,302.4213353859794,259.75313396567054
2024-09-27 21:00:00,1003.7233276367188,299.8521547222126,259.7779468496874
2024-09-27 22:00:00,1004.7842844114583,296.6038197128465,259.7537366630618
2024-09-27 23:00:00,1005.845241186198,293.3554847034803,259.7295264764361
2024-09-28 00:00:00,1006.9061979609376,290.1071496941141,259.70531628981047
2024-09-28 01:00:00,1006.5596576901042,289.3558507263653,259.6630673957749
2024-09-28 02:00:00,1006.2131174192709,288.60455175861654,259.6208185017392
2024-09-28 03:00:00,1005.8665771484376,287.8532527908677,259.5785696077036
2024-09-28 04:00:00,1005.4321522500002,287.23559859400154,259.53376169848605
2024-09-28 05:00:00,1004.9977273515626,286.61794439713543,259.4889537892685
2024-09-28 06:00:00,1004.5633024531252,286.00029020026926,259.44414588005094
2024-09-28 07:00:00,1004.8563729283856,285.6867077552083,259.37389414580406
2024-09-28 08:00:00,1005.149443403646,285.37312531014743,259.30364241155723
2024-09-28 09:00:00,1005.4425138789064,285.0595428650865,259.23339067731035
2024-09-28 10:00:00,1006.6065070100224,289.11049600631327,259.3060712541634
2024-09-28 11:00:00,1007.7705001411384,293.16144914754,259.3787518310165
2024-09-28 12:00:00,1008.9344932722544,297.2124022887668,259.4514324078695
2024-09-28 13:00:00,1007.4055210925669,302.1875034728144,259.6971939616835
2024-09-28 14:00:00,1005.8765489128795,307.16260465686196,259.9429555154975
2024-09-28 15:00:00,1004.347576733192,312.1377058409096,260.1887170693115
2024-09-28 16:00:00,1003.2821063555879,312.48194016247487,260.3581880192292
2024-09-28 17:00:00,1002.2166359779837,312.8261744840401,260.52765896914684
2024-09-28 18:00:00,1001.1511656003796,313.1704088056054,260.69712991906454
2024-09-28 19:00:00,1000.989309525253,309.88154474730743,260.79584367072937
2024-09-28 20:00:00,1000.8274534501265,306.59268068900946,260.8945574223942
2024-09-28 21:00:00,1000.665597375,303.3038166307115,260.99327117405903
2024-09-28 22:00:00,1001.8255825308556,300.48915965624997,261.00846637486643
2024-09-28 23:00:00,1002.9855676867113,297.6745026817885,261.02366157567377
2024-09-29 00:00:00,1004.145552842567,294.859845707327,261.03885677648117
2024-09-29 01:00:00,1003.5994999783779,294.40040731745165,261.11956931332406
2024-09-29 02:00:00,1003.053447114189,293.94096892757625,261.200281850167
2024-09-29 03:00:00,1002.50739425,293.4815305377009,261.2809943870099
2024-09-29 04:00:00,1002.0983539791666,292.9506025293903,261.2103752287711
2024-09-29 05:00:00,1001.6893137083333,292.4196745210798,261.13975607053226
2024-09-29 06:00:00,1001.2802734375,291.8887465127692,261.06913691229346
2024-09-29 07:00:00,1001.605158239189,291.6717237683277,261.11793872134956
2024-09-29 08:00:00,1001.930043040878,291.45470102388623,261.1667405304056
2024-09-29 09:00:00,1002.254927842567,291.2376782794447,261.2155423394617
2024-09-29 10:00:00,1002.026370701942,295.49315608072914,261.2879449539517
2024-09-29 11:00:00,1001.797813561317,299.74863388201356,261.36034756844174
2024-09-29 12:00:00,1001.569256420692,304.004111683298,261.4327501829317
2024-09-29 13:00:00,1002.0824001498587,307.7412129202772,261.60903824009335
2024-09-29 14:00:00,1002.5955438790253,311.4783141572563,261.7853262972549
2024-09-29 15:00:00,1003.108687608192,315.2154153942355,261.96161435441655
2024-09-29 16:00:00,1001.0927454210864,315.75509946004,262.1879904626929
2024-09-29 17:00:00,999.0768032339807,316.2947835258445,262.41436657096926
2024-09-29 18:00:00,997.0608610468752,316.834467591649,262.6407426792456
2024-09-29 19:00:00,997.0689176875001,314.75238153766185,262.7408580678643
2024-09-29 20:00:00,997.0769743281251,312.67029548367464,262.8409734564829
2024-09-29 21:00:00,997.08503096875,310.5882094296875,262.9410888451016
2024-09-29 22:00:00,997.1549772578124,307.52422902594304,262.9760796786377
2024-09-29 23:00:00,997.2249235468751,304.46024862219866,263.0110705121737
2024-09-30 00:00:00,997.2948698359376,301.3962682184542,263.0460613457098
2024-09-30 01:00:00,998.0266730256474,300.8414926915541,263.0958728873672
2024-09-30 02:00:00,998.7584762153572,300.286717164654,263.14568442902464
2024-09-30 03:00:00,999.490279405067,299.7319416377539,263.19549597068203
2024-09-30 04:00:00,998.3764775174405,298.5458562415755,263.1133854773303
2024-09-30 05:00:00,997.262675629814,297.3597708453971,263.0312749839786
2024-09-30 06:00:00,996.1488737421876,296.17368544921874,262.9491644906269
2024-09-30 07:00:00,996.239684895439,295.8104280554864,262.8219759853078
2024-09-30 08:00:00,996.3304960486905,295.44717066175406,262.6947874799887
2024-09-30 09:00:00,996.421307201942,295.0839132680217,262.5675989746696
2024-09-30 10:00:00,997.2882597205655,298.85983184840586,262.6375718523888
2024-09-30 11:00:00,998.155212239189,302.63575042878995,262.707544730108
2024-09-30 12:00:00,999.0221647578126,306.4116690091741,262.77751760782724
2024-09-30 13:00:00,997.9036660152307,310.3089736238067,263.01829971333865
2024-09-30 14:00:00,996.7851672726489,314.2062782384394,263.2590818188501
2024-09-30 15:00:00,995.666668530067,318.103582853072,263.49986392436153
2024-09-30 16:00:00,994.2673358477754,318.4394273633901,263.779193095316
2024-09-30 17:00:00,992.8680031654836,318.77527187370816,264.05852226627036
2024-09-30 18:00:00,991.468670483192,319.1111163840263,264.3378514372248
2024-09-30 19:00:00,991.7179645669197,317.1068028120071,264.3761807424766
2024-09-30 20:00:00,991.9672586506473,315.1024892399879,264.41451004772836
2024-09-30 21:00:00,992.216552734375,313.09817566796875,264.45283935298016
2024-09-30 22:00:00,992.0317117756473,309.45977201362257,264.4646089226229
2024-09-30 23:00:00,991.8468708169197,305.8213683592764,264.4763784922657
2024-10-01 00:00:00,991.662029858192,302.1829647049302,264.4881480619085
2024-10-01 01:00:00,991.6953957436086,301.7846415622535,264.53280627946395
2024-10-01 02:00:00,991.7287616290254,301.38631841957675,264.5774644970194
2024-10-01 03:00:00,991.762127514442,300.98799527690005,264.62212271457486
2024-10-01 04:00:00,991.847196337753,301.14900622001295,264.43514757541976
2024-10-01 05:00:00,991.932265161064,301.31001716312585,264.2481724362647
2024-10-01 06:00:00,992.017333984375,301.47102810623875,264.06119729710963
2024-10-01 07:00:00,992.5228098020833,300.5451488897377,263.8833425499916
2024-10-01 08:00:00,993.0282856197916,299.61926967323666,263.70548780287356
2024-10-01 09:00:00,993.5337614375,298.6933904567356,263.52763305575553
2024-10-01 10:00:00,993.8920286454389,302.24741486629006,263.52817770952794
2024-10-01 11:00:00,994.250295853378,305.80143927584453,263.5287223633003
2024-10-01 12:00:00,994.608563061317,309.355463685399,263.5292670170727
2024-10-01 13:00:00,994.5782754393155,312.3037208396466,263.7668082161824
2024-10-01 14:00:00,994.5479878173139,315.2519779938942,264.0043494152922
2024-10-01 15:00:00,994.5177001953124,318.20023514814176,264.24189061440194
2024-10-01 16:00:00,992.6142313068973,318.6209683465616,264.4016190152455
