,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
519,2024-10-08 09:00:00,1893.6035593220345,1872.583319058965,289.83666666666664,994.4622282343752,262.75238114300333
520,2024-10-08 10:00:00,1891.329,1873.0612494517936,290.1166666666667,994.8984576818974,262.5820730054787
521,2024-10-08 11:00:00,1884.965,1865.870060311728,289.775,995.3346871294198,262.4117648679541
522,2024-10-08 12:00:00,1867.427,1850.2938623818984,289.89666666666665,995.770916576942,262.2414567304295
523,2024-10-08 13:00:00,1880.9505,1863.1389435399003,289.69,996.0586106234226,262.2358404290848
524,2024-10-08 14:00:00,1885.8530000000003,1868.8336773110047,289.72333333333336,996.3463046699034,262.2302241277402
525,2024-10-08 15:00:00,1890.2375,1872.834981451061,289.55333333333334,996.633998716384,262.2246078263955
526,2024-10-08 16:00:00,1890.0525,1870.7498565809683,289.6766666666667,995.5155091330506,262.39446758734687
527,2024-10-08 17:00:00,1891.6435,1868.688625904529,289.50166666666667,994.3970195497174,262.5643273482981
528,2024-10-08 18:00:00,1890.885,1865.57810610044,289.545,993.278529966384,262.7341871092495
529,2024-10-08 19:00:00,1887.4625000000003,1864.6795412568945,289.8283333333333,993.6772381126116,262.8026212902546
530,2024-10-08 20:00:00,1899.2100000000005,1876.3298172829932,289.69166666666666,994.0759462588392,262.87105547125964
531,2024-10-08 21:00:00,1889.7565,1868.6609715518432,289.835,994.474654405067,262.93948965226474
532,2024-10-08 22:00:00,1872.4775,1853.2446443694828,289.81,995.218396462753,262.7019302533069
533,2024-10-08 23:00:00,1883.632372881356,1866.769077173317,289.92333333333335,995.9621385204392,262.4643708543491
534,2024-10-09 00:00:00,1867.9635,1854.254955600729,290.13166666666666,996.7058805781252,262.2268114553913
535,2024-10-09 01:00:00,1871.645,1858.783673492383,290.1816666666667,996.9182015416668,262.067921967619
536,2024-10-09 02:00:00,1867.3715,1854.5372886460752,290.08,997.1305225052084,261.9090324798467
537,2024-10-09 03:00:00,1867.723,1854.5668923930425,289.92333333333335,997.34284346875,261.7501429920744
538,2024-10-09 04:00:00,1871.312,1859.062894928764,289.9583333333333,997.6238900182292,261.6018614544024
539,2024-10-09 05:00:00,1863.838,1852.0292196956464,289.9,997.9049365677084,261.45357991673046
540,2024-10-09 06:00:00,1877.676,1866.9575610866175,289.9766666666667,998.1859831171876,261.3052983790585
541,2024-10-09 07:00:00,1871.571,1862.701720038585,289.84,999.2671515412724,261.0213835553636
